FromBus,ToBus,CircuitID,R,X,B,RateA,RateB,RateC,Tap,Shift,Status,Other1,Other2
15060,15085,1 ,4.49857E-2,1.24806E-1,2.01685E-3,62.03,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45227,15061,1 ,3.96096E-2,1.01307E-1,3.96520E-3,52.81,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15061,45237,1 ,2.17460E-2,5.30901E-2,5.10130E-3,65.52,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15062,15063,1 ,2.90573E-4,1.16541E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15062,45213,1 ,1.02640E-1,2.86049E-1,6.37521E-3,46.95,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15062,45222,1 ,5.48438E-2,1.46752E-1,6.31447E-3,48.09,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15064,15066,1 ,2.33763E-4,1.09715E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15064,15067,1 ,2.00237E-4,1.15629E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15072,15065,1 ,2.69650E-2,6.90198E-2,5.24057E-3,76.65,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15072,15065,2 ,2.69650E-2,6.90198E-2,5.24057E-3,76.65,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15072,15065,3 ,2.69650E-2,6.90198E-2,5.24057E-3,76.65,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15065,15108,1 ,4.66155E-2,1.40451E-1,4.39773E-3,54.99,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15069,15066,1 ,4.79739E-3,2.96902E-2,9.58721E-3,195.80,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15066,15086,1 ,1.13511E-2,7.00834E-2,3.18794E-2,242.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15066,15086,2 ,1.13511E-2,7.00834E-2,3.18794E-2,242.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15068,15069,1 ,2.44694E-4,1.05158E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16297,15069,1 ,5.68845E-3,3.57872E-2,3.00060E-2,175.83,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15070,15071,1 ,2.87981E-4,1.03093E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45565,15071,1 ,2.53113E-2,5.61935E-2,3.18265E-3,57.07,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15071,45592,1 ,1.02757E-1,2.62881E-1,1.10340E-2,57.43,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15072,63022,1 ,6.49043E-2,1.37975E-1,5.09923E-3,61.61,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
63352,15072,1 ,5.79876E-2,1.41067E-1,3.59488E-3,71.01,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
63352,15072,2 ,5.79876E-2,1.41067E-1,3.59488E-3,71.01,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15073,15074,1 ,2.74223E-4,1.12520E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15083,15073,1 ,1.95192E-2,4.73417E-2,2.76577E-3,62.01,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15075,15077,1 ,2.69172E-4,1.18745E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15075,15082,1 ,7.29519E-3,5.53856E-2,2.73293E-2,258.51,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15075,15082,2 ,7.29519E-3,5.53856E-2,2.73293E-2,258.51,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15075,15082,3 ,7.29519E-3,5.53856E-2,2.73293E-2,258.51,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15078,15079,1 ,2.87265E-4,1.09312E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15078,45211,1 ,4.69531E-2,1.09318E-1,3.42484E-3,43.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45227,15078,1 ,2.29844E-2,5.78102E-2,5.98155E-3,54.42,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15080,15082,1 ,2.22037E-4,1.05844E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15082,15086,1 ,1.23201E-2,6.34424E-2,1.58611E-2,257.68,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15082,15086,2 ,1.23201E-2,6.34424E-2,1.58611E-2,257.68,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15082,15086,3 ,1.23201E-2,6.34424E-2,1.58611E-2,257.68,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15082,45588,1 ,1.89936E-2,1.46436E-1,6.17628E-2,197.67,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15083,16290,1 ,6.66567E-2,1.62306E-1,4.46889E-3,71.14,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15084,15086,1 ,2.11630E-4,1.01287E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15084,15087,1 ,2.37367E-4,1.17492E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15086,15134,1 ,1.12145E-2,5.17562E-2,5.04063E-2,273.28,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15086,15134,2 ,1.12145E-2,5.17562E-2,5.04063E-2,273.28,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15086,15134,3 ,1.12145E-2,5.17562E-2,5.04063E-2,273.28,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,15088,1 ,6.36120E-3,4.17749E-2,2.88652E-2,264.99,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,15088,2 ,6.36120E-3,4.17749E-2,2.88652E-2,264.99,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,15088,3 ,6.36120E-3,4.17749E-2,2.88652E-2,264.99,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15260,15088,1 ,8.87295E-3,5.61552E-2,3.31010E-2,354.02,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16096,15088,1 ,1.26407E-2,5.19938E-2,3.53482E-2,268.96,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16096,15088,2 ,1.26407E-2,5.19938E-2,3.53482E-2,268.96,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16096,15088,3 ,1.26407E-2,5.19938E-2,3.53482E-2,268.96,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15089,15091,1 ,2.27990E-4,1.00362E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15089,15092,1 ,2.17800E-4,1.12199E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15090,15093,1 ,1.13477E-2,2.17454E-2,1.64300E-2,60.71,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15090,15102,1 ,1.22821E-2,2.89611E-2,9.10611E-4,47.62,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
63449,15090,1 ,1.83162E-2,5.40928E-2,3.29239E-3,81.97,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
63449,15090,2 ,1.83162E-2,5.40928E-2,3.29239E-3,81.97,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
63449,15090,3 ,1.83162E-2,5.40928E-2,3.29239E-3,81.97,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,63095,1 ,1.16906E-2,5.14348E-2,2.46673E-2,252.62,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,63095,2 ,1.16906E-2,5.14348E-2,2.46673E-2,252.62,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,63095,3 ,1.16906E-2,5.14348E-2,2.46673E-2,252.62,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15091,63429,1 ,5.05047E-3,3.37388E-2,4.04092E-2,234.35,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15093,15108,1 ,6.89432E-2,1.65803E-1,4.88914E-3,57.50,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15094,15098,1 ,2.08912E-4,1.05270E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15098,15186,1 ,4.44103E-2,9.09161E-2,5.20018E-3,64.65,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15196,15098,1 ,6.19530E-2,1.48955E-1,4.35976E-3,71.10,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15196,15098,2 ,6.19530E-2,1.48955E-1,4.35976E-3,71.10,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15196,15098,3 ,6.19530E-2,1.48955E-1,4.35976E-3,71.10,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15098,16410,1 ,6.25152E-2,1.44023E-1,4.27498E-3,58.34,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15099,15100,1 ,2.93786E-4,1.09753E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15099,15102,1 ,8.45453E-2,1.64444E-1,4.94465E-3,54.60,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15099,15104,1 ,3.82969E-2,9.42452E-2,4.90098E-3,59.13,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15101,15102,1 ,2.36895E-4,1.16433E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15101,15103,1 ,2.98738E-4,1.09262E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15104,15105,1 ,2.07051E-4,1.10762E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15146,15104,1 ,5.38643E-2,1.05419E-1,5.24810E-3,61.09,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15106,15107,1 ,2.90374E-4,1.11523E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15106,15108,1 ,2.67660E-4,1.05059E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15109,15110,1 ,2.67713E-4,1.01054E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15109,15111,1 ,2.61858E-4,1.08181E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15117,15111,1 ,9.13889E-3,4.99432E-2,1.88103E-2,182.43,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15111,15120,1 ,1.02806E-2,4.15524E-2,1.14914E-2,191.32,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15111,15865,1 ,1.42735E-2,5.52722E-2,6.89380E-2,183.81,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45599,15111,1 ,2.53006E-2,1.47035E-1,3.11902E-2,198.87,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15112,15114,1 ,2.17804E-4,1.17326E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15112,15200,1 ,5.32819E-4,7.63959E-3,9.09470E-1,2288.71,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15112,16129,1 ,7.97395E-4,1.29453E-2,1.54066E0,2534.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15112,16271,1 ,7.64420E-4,1.32861E-2,1.50910E0,3007.20,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15117,15113,1 ,6.81322E-3,4.17416E-2,1.18942E-2,253.07,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15117,15113,2 ,6.81322E-3,4.17416E-2,1.18942E-2,253.07,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15117,15113,3 ,6.81322E-3,4.17416E-2,1.18942E-2,253.07,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15113,15120,1 ,4.66511E-3,2.67960E-2,1.10189E-2,337.01,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15113,15130,1 ,1.05704E-2,5.41280E-2,3.51670E-2,356.67,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15113,15134,1 ,9.35049E-3,5.92509E-2,2.72955E-2,262.63,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15113,15134,2 ,9.35049E-3,5.92509E-2,2.72955E-2,262.63,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15113,15134,3 ,9.35049E-3,5.92509E-2,2.72955E-2,262.63,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15115,15117,1 ,2.76174E-4,1.04914E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15115,15118,1 ,2.03610E-4,1.04034E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15115,15119,1 ,2.02246E-4,1.13458E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15153,15116,1 ,1.70770E-2,4.49735E-2,1.72272E-3,71.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15153,15116,2 ,1.70770E-2,4.49735E-2,1.72272E-3,71.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15153,15116,3 ,1.70770E-2,4.49735E-2,1.72272E-3,71.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15117,15120,1 ,1.20661E-2,5.63348E-2,1.79368E-2,196.75,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15134,15117,1 ,8.46418E-3,5.00959E-2,2.46408E-2,247.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15134,15117,2 ,8.46418E-3,5.00959E-2,2.46408E-2,247.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15134,15117,3 ,8.46418E-3,5.00959E-2,2.46408E-2,247.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45605,15117,1 ,1.81858E-2,6.51209E-2,9.56282E-2,179.21,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15120,15121,1 ,2.42480E-4,1.14675E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15120,15162,1 ,9.37018E-3,5.31236E-2,9.11950E-2,269.60,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15122,15123,1 ,2.40179E-4,1.05686E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15122,15905,1 ,2.81480E-2,6.69159E-2,4.07657E-3,49.55,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15122,16339,1 ,2.15833E-2,6.55907E-2,6.44677E-3,58.35,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15124,15143,1 ,5.59788E-2,1.55962E-1,9.05085E-3,56.76,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15124,45596,1 ,8.80605E-2,2.36731E-1,1.21936E-2,67.47,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15125,15126,1 ,2.86307E-4,1.19273E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15125,15133,1 ,2.07161E-2,5.72232E-2,9.77569E-3,56.49,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15125,45602,1 ,3.96809E-2,8.81713E-2,1.22157E-2,52.47,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15127,15143,1 ,1.45624E-2,3.07761E-2,4.34106E-2,51.35,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15127,16109,1 ,4.72996E-2,1.22004E-1,7.58248E-3,52.48,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15128,15129,1 ,2.91281E-4,1.02065E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15128,15144,1 ,1.80479E-2,5.21660E-2,5.06805E-3,64.31,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15128,15153,1 ,1.85200E-2,3.98155E-2,1.59226E-2,82.48,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
45602,15128,1 ,7.96544E-2,1.95384E-1,6.43369E-3,60.03,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15130,15132,1 ,2.49835E-4,1.12293E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15130,15134,1 ,6.78407E-3,4.34900E-2,2.21491E-2,191.24,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15131,15145,1 ,2.94665E-2,7.93237E-2,2.76607E-3,70.51,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15131,15145,2 ,2.94665E-2,7.93237E-2,2.76607E-3,70.51,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16221,15131,1 ,4.22526E-2,9.43801E-2,1.77529E-3,55.66,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16341,15133,1 ,6.44075E-2,1.49498E-1,4.01039E-3,60.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15134,15136,1 ,2.46610E-4,1.16666E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15135,15137,1 ,8.25813E-2,1.66671E-1,4.40711E-3,50.72,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15135,15146,1 ,3.04094E-2,5.60024E-2,5.00570E-3,60.86,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16329,15135,1 ,4.32574E-2,1.06326E-1,3.59650E-3,51.17,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15137,16339,1 ,5.55195E-2,1.59460E-1,4.07983E-3,50.72,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15138,15139,1 ,2.49000E-4,1.19710E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15139,15904,1 ,7.18044E-3,2.24598E-2,1.04467E-3,56.18,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15905,15139,1 ,8.38180E-3,2.54186E-2,9.85000E-4,50.11,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15140,15144,1 ,5.29776E-2,1.37170E-1,4.79785E-3,40.95,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15140,45615,1 ,4.37620E-2,1.03986E-1,9.07263E-3,57.37,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15141,15142,1 ,2.97593E-4,1.18884E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15141,15143,1 ,2.35718E-4,1.10330E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15144,16329,1 ,3.98753E-2,9.82345E-2,4.48310E-3,50.63,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15196,15145,1 ,5.82299E-2,1.42259E-1,7.66751E-3,68.70,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15196,15145,2 ,5.82299E-2,1.42259E-1,7.66751E-3,68.70,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15146,15147,1 ,2.67793E-4,1.00479E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16329,15146,1 ,1.45783E-2,3.98860E-2,6.32407E-3,56.87,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15148,15152,1 ,2.43546E-4,1.19693E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15148,15153,1 ,2.90603E-4,1.13858E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15154,15155,1 ,2.39999E-4,1.01777E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15167,15154,1 ,2.13608E-2,5.41482E-2,1.05259E-2,91.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15154,15880,1 ,2.34794E-2,5.46025E-2,1.19362E-2,73.63,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15156,15158,1 ,2.33401E-4,1.19544E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15157,15166,1 ,4.33796E-2,1.09001E-1,2.37191E-3,56.23,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15167,15157,1 ,7.48177E-3,1.97833E-2,1.07937E-3,72.74,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15167,15157,2 ,7.48177E-3,1.97833E-2,1.07937E-3,72.74,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15167,15157,3 ,7.48177E-3,1.97833E-2,1.07937E-3,72.74,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15157,15171,1 ,3.25038E-2,7.78374E-2,6.27521E-3,62.81,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15177,15157,1 ,2.22715E-2,5.34490E-2,1.29602E-3,88.98,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15164,15158,1 ,3.96770E-3,2.58395E-2,9.27326E-3,244.47,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15164,15158,2 ,3.96770E-3,2.58395E-2,9.27326E-3,244.47,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15159,15161,1 ,2.37260E-4,1.09791E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15192,15160,1 ,3.06056E-2,7.84344E-2,4.61701E-3,52.48,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15160,15997,1 ,5.32174E-2,1.14537E-1,3.70340E-3,77.57,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15161,16138,1 ,7.13608E-3,5.02377E-2,1.54812E-2,202.72,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15162,15164,1 ,3.87789E-3,1.85983E-2,1.14434E-2,221.36,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15204,15162,1 ,8.60475E-3,5.12706E-2,1.51195E-2,192.05,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15163,15165,1 ,2.29140E-4,1.08879E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15200,15163,1 ,2.85791E-4,5.34980E-3,5.09870E-1,3200.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15200,15163,2 ,2.85791E-4,5.34980E-3,5.09870E-1,3200.04,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15163,16103,1 ,3.00432E-4,4.48498E-3,5.93038E-1,3199.95,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15163,16103,2 ,3.00432E-4,4.48498E-3,5.93038E-1,3199.95,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15163,16129,1 ,2.86968E-4,3.86376E-3,3.94440E-1,2450.15,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15164,15191,1 ,8.33291E-3,4.85674E-2,3.62492E-2,230.17,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15181,15166,1 ,6.65633E-2,1.10489E-1,2.46231E-3,43.75,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15177,15167,1 ,1.85304E-2,3.80227E-2,2.02953E-3,55.75,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15168,15205,1 ,6.04059E-2,1.09531E-1,5.57502E-3,62.31,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15880,15168,1 ,2.61311E-2,8.19690E-2,3.23400E-3,59.01,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15182,15169,1 ,2.74398E-2,8.12578E-2,4.93342E-3,66.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15194,15169,1 ,2.77008E-2,6.93362E-2,6.37264E-3,58.23,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15169,15933,1 ,4.41339E-2,1.10030E-1,7.32489E-3,70.72,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15169,15933,2 ,4.41339E-2,1.10030E-1,7.32489E-3,70.72,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15170,15177,1 ,4.49418E-2,1.15704E-1,3.71128E-3,58.98,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15189,15170,1 ,1.96552E-2,5.09785E-2,2.52841E-3,99.54,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15170,15196,1 ,5.12624E-2,1.18685E-1,4.30982E-3,100.89,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15887,15171,1 ,4.48722E-2,8.74405E-2,3.88447E-3,50.54,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15172,15176,1 ,2.25709E-4,1.00023E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15172,15177,1 ,2.01015E-4,1.19066E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15172,15178,1 ,2.33927E-4,1.05232E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15202,15179,1 ,1.97912E-2,3.61928E-2,4.31836E-3,75.77,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15179,15903,1 ,1.43960E-2,3.08497E-2,3.26730E-3,74.29,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15181,15180,1 ,2.54528E-2,6.40213E-2,5.40855E-3,44.56,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15180,15189,1 ,5.49901E-3,1.56564E-2,1.47053E-3,49.52,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16097,15180,1 ,4.38636E-2,9.67541E-2,2.02984E-3,58.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15199,15181,1 ,3.75739E-2,1.03111E-1,3.42528E-3,49.66,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15182,15183,1 ,2.85549E-4,1.19613E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15194,15182,1 ,6.50183E-2,1.70482E-1,4.18737E-3,52.81,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15903,15182,1 ,6.31529E-2,1.41240E-1,3.80226E-3,65.42,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15184,15185,1 ,2.64727E-4,1.10317E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15184,15192,1 ,3.01934E-2,8.09422E-2,1.54500E-2,56.17,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15184,15205,1 ,3.85154E-2,9.29070E-2,3.71752E-3,58.31,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15997,15187,1 ,1.77235E-2,5.36651E-2,7.42070E-3,65.20,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16131,15187,1 ,1.76825E-2,4.58107E-2,1.83913E-3,71.54,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16131,15187,2 ,1.76825E-2,4.58107E-2,1.83913E-3,71.54,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
16131,15187,3 ,1.76825E-2,4.58107E-2,1.83913E-3,71.54,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15188,15190,1 ,2.54919E-4,1.03675E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
15188,15191,1 ,2.44030E-4,1.10050E-3,0.00000E0,0.00,0.00,0.00,0.00000,0.00000,0.00000,0.00000,1
