BusNum,ID,Pg,Qg,Qmin,Qmax,Vset,Status,Pmax,Pmin,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8,Other9,Other10,Other11,Other12,Other13,Other14,Other15,Other16,Other17
19264,1 ,15.000,0.000,5.760,-0.735,1.02836,19263,18.000,0.00000,0.25650,0.00000,0.00000,1.00000,0,100.0,15.000,3.581,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19264,2 ,14.989,-0.735,5.760,-0.735,1.02836,19263,18.000,0.00000,0.25650,0.00000,0.00000,1.00000,1,100.0,15.000,3.464,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19265,1 ,13.299,0.000,5.760,-0.735,1.04200,19263,18.000,0.00000,0.25650,0.00000,0.00000,1.00000,0,100.0,15.000,2.017,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19268,1 ,51.363,0.000,0.000,0.000,1.04000,0,61.680,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,51.400,21.343,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19272,1 ,3.192,0.000,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,0,100.0,4.667,1.602,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19272,2 ,4.663,-0.229,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,1,100.0,4.667,1.108,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19273,1 ,4.663,-0.229,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,1,100.0,4.667,1.232,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19273,2 ,3.801,0.000,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,0,100.0,4.667,1.059,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19274,1 ,4.663,-0.229,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,1,100.0,4.667,1.879,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19274,2 ,3.294,0.000,1.792,-0.229,1.04930,19271,5.600,0.00000,0.37880,0.00000,0.00000,1.00000,0,100.0,4.667,0.712,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,1 ,2.398,-0.118,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,1,100.0,2.400,0.253,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,2 ,1.661,0.000,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,0,100.0,2.400,0.730,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,3 ,2.400,0.000,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,0,100.0,2.400,0.408,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,4 ,2.398,-0.118,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,1,100.0,2.400,1.075,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,5 ,2.398,-0.118,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,1,100.0,2.400,0.806,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19277,6 ,2.398,-0.118,0.922,-0.118,1.03800,0,2.880,0.00000,0.45510,0.00000,0.00000,1.00000,1,100.0,2.400,0.883,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19281,1 ,2.798,1.425,1.425,-0.311,1.04000,0,3.360,0.00000,0.23470,0.00000,0.00000,1.00000,1,100.0,2.800,0.585,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19281,2 ,2.798,1.425,1.425,-0.311,1.04000,0,3.360,0.00000,0.23470,0.00000,0.00000,1.00000,1,100.0,2.800,1.299,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19281,3 ,2.798,1.425,1.425,-0.311,1.04000,0,3.360,0.00000,0.23470,0.00000,0.00000,1.00000,1,100.0,2.800,0.450,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19281,4 ,2.798,1.425,1.425,-0.311,1.04000,0,3.360,0.00000,0.23470,0.00000,0.00000,1.00000,1,100.0,2.800,1.156,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19283,1 ,1.765,-0.087,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,1,100.0,1.767,0.525,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19283,2 ,1.106,0.000,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,0,100.0,1.767,0.350,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19284,1 ,1.765,-0.087,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,1,100.0,1.767,0.262,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19284,2 ,1.361,0.000,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,0,100.0,1.767,0.467,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19285,1 ,1.765,-0.087,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,1,100.0,1.767,0.691,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19286,1 ,0.675,0.000,0.678,-0.087,1.04400,19282,2.120,0.00000,0.17610,0.00000,0.00000,1.00000,0,100.0,1.767,0.272,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19293,1 ,20.785,0.000,0.000,0.000,1.00230,19289,24.960,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,20.800,7.280,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19299,1 ,40.549,0.000,23.162,-2.956,1.03900,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,0,100.0,60.317,24.821,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19300,1 ,60.273,23.162,23.162,-2.956,1.05110,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,1,100.0,60.317,24.689,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19301,1 ,60.273,23.162,23.162,-2.956,1.05110,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,1,100.0,60.317,12.092,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19302,1 ,50.618,0.000,23.162,-2.956,1.03900,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,0,100.0,60.317,25.984,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19303,1 ,49.908,0.000,23.162,-2.956,1.03900,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,0,100.0,60.317,28.810,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19304,1 ,60.273,23.162,23.162,-2.956,1.05110,19296,72.380,0.00000,0.36770,0.00000,0.00000,1.00000,1,100.0,60.317,12.842,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19308,1 ,14.989,-0.735,5.760,-0.735,1.03800,0,18.000,0.00000,0.51440,0.00000,0.00000,1.00000,1,100.0,15.000,4.208,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19308,2 ,14.989,-0.735,5.760,-0.735,1.03800,0,18.000,0.00000,0.51440,0.00000,0.00000,1.00000,1,100.0,15.000,5.413,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19308,3 ,14.268,0.000,5.760,-0.735,1.03800,0,18.000,0.00000,0.51440,0.00000,0.00000,1.00000,0,100.0,15.000,2.444,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19311,1 ,3.997,-0.196,1.536,-0.196,1.03960,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,1,100.0,4.000,1.430,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19311,2 ,3.997,-0.196,1.536,-0.196,1.03960,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,1,100.0,4.000,1.310,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19312,1 ,2.313,0.000,1.536,-0.196,1.03960,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,0,100.0,4.000,0.639,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19312,2 ,3.997,-0.196,1.536,-0.196,1.03960,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,1,100.0,4.000,1.908,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19313,1 ,2.358,0.000,1.536,-0.196,1.05600,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,0,100.0,4.000,0.602,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19313,2 ,2.869,0.000,1.536,-0.196,1.05600,19310,4.800,0.00000,0.35700,0.00000,0.00000,1.00000,0,100.0,4.000,1.873,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19318,1 ,27.755,0.475,14.137,-3.083,1.03800,19316,33.330,0.00000,0.12390,0.00000,0.00000,1.00000,1,100.0,27.775,11.811,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19319,1 ,27.755,0.475,14.137,-3.083,1.03800,19316,33.330,0.00000,0.12390,0.00000,0.00000,1.00000,1,100.0,27.775,8.523,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19321,1 ,136.852,0.475,69.708,-15.201,1.03800,19316,164.340,0.00000,0.20700,0.00000,0.00000,1.00000,1,100.0,136.950,47.249,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19322,1 ,136.852,0.475,69.708,-15.201,1.03800,19316,164.340,0.00000,0.20700,0.00000,0.00000,1.00000,1,100.0,136.950,51.349,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19323,1 ,136.852,0.475,69.708,-15.201,1.03800,19316,164.340,0.00000,0.20700,0.00000,0.00000,1.00000,1,100.0,136.950,42.149,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19324,1 ,136.852,0.475,69.708,-15.201,1.03800,19316,164.340,0.00000,0.20700,0.00000,0.00000,1.00000,1,100.0,136.950,39.227,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19325,1 ,99.928,0.475,50.900,-11.100,1.03800,19316,120.000,0.00000,0.11390,0.00000,0.00000,1.00000,1,100.0,100.000,30.669,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19326,1 ,27.755,4.869,14.137,-3.083,1.04100,19317,33.330,0.00000,0.11370,0.00000,0.00000,1.00000,1,100.0,27.775,3.359,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19327,1 ,27.755,4.869,14.137,-3.083,1.04100,19317,33.330,0.00000,0.11370,0.00000,0.00000,1.00000,1,100.0,27.775,9.982,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19340,1 ,222.674,101.927,113.422,-24.735,1.04400,19332,267.400,0.00000,0.19440,0.00000,0.00000,1.00000,1,100.0,222.833,32.553,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19341,1 ,222.674,101.927,113.422,-24.735,1.04400,19332,267.400,0.00000,0.19440,0.00000,0.00000,1.00000,1,100.0,222.833,66.138,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19342,1 ,222.674,101.927,113.422,-24.735,1.04400,19332,267.400,0.00000,0.19440,0.00000,0.00000,1.00000,1,100.0,222.833,76.551,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19349,1 ,58.309,68.409,68.409,-17.910,1.03739,19346,176.160,0.00000,0.09850,0.00000,0.00000,1.00000,1,100.0,146.800,57.785,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19350,1 ,49.249,68.409,68.409,-17.910,1.03739,19346,176.160,0.00000,0.09850,0.00000,0.00000,1.00000,1,100.0,146.800,48.724,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19354,1 ,11.192,-0.549,4.301,-0.549,1.04800,0,13.440,0.00000,0.39190,0.00000,0.00000,1.00000,1,100.0,11.200,1.257,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19354,2 ,11.192,-0.549,4.301,-0.549,1.04800,0,13.440,0.00000,0.39190,0.00000,0.00000,1.00000,1,100.0,11.200,2.895,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19354,3 ,11.192,-0.549,4.301,-0.549,1.04800,0,13.440,0.00000,0.39190,0.00000,0.00000,1.00000,1,100.0,11.200,1.295,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19354,4 ,11.192,-0.549,4.301,-0.549,1.04800,0,13.440,0.00000,0.39190,0.00000,0.00000,1.00000,1,100.0,11.200,1.454,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19354,5 ,11.192,-0.549,4.301,-0.549,1.04800,0,13.440,0.00000,0.39190,0.00000,0.00000,1.00000,1,100.0,11.200,2.436,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19358,1 ,3.815,0.000,4.660,-1.220,1.04000,0,12.000,0.00000,0.22620,0.00000,0.00000,1.00000,0,100.0,10.000,3.815,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19358,2 ,1.523,0.000,4.660,-1.220,1.04000,0,12.000,0.00000,0.22620,0.00000,0.00000,1.00000,0,100.0,10.000,1.523,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19358,3 ,2.380,0.000,4.660,-1.220,1.04000,0,12.000,0.00000,0.22620,0.00000,0.00000,1.00000,0,100.0,10.000,2.380,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19363,1 ,44.871,0.000,0.000,0.000,1.02538,19359,65.760,0.00000,1.00000,0.00000,0.00000,1.00000,0,100.0,54.800,9.027,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19364,1 ,54.761,0.000,0.000,0.000,1.02658,19359,65.760,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,54.800,16.218,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19372,1 ,19.586,5.959,9.976,-2.176,1.04400,19369,23.520,0.00000,0.11120,0.00000,0.00000,1.00000,1,100.0,19.600,5.930,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19372,2 ,19.586,5.959,9.976,-2.176,1.04400,19369,23.520,0.00000,0.11120,0.00000,0.00000,1.00000,1,100.0,19.600,6.780,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19378,1 ,1028.863,178.589,378.893,-84.427,1.03800,19376,1235.520,0.00000,0.31340,0.00000,0.00000,1.00000,1,100.0,1029.600,253.405,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19382,1 ,18.487,-2.053,9.416,-2.053,1.04300,0,22.200,0.00000,0.13060,0.00000,0.00000,1.00000,1,100.0,18.500,6.146,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19382,2 ,18.487,-2.053,9.416,-2.053,1.04300,0,22.200,0.00000,0.13060,0.00000,0.00000,1.00000,1,100.0,18.500,8.327,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19382,3 ,18.487,-2.053,9.416,-2.053,1.04300,0,22.200,0.00000,0.13060,0.00000,0.00000,1.00000,1,100.0,18.500,4.861,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
19382,4 ,18.487,-2.053,9.416,-2.053,1.04300,0,22.200,0.00000,0.13060,0.00000,0.00000,1.00000,1,100.0,18.500,5.098,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21917,1 ,1.699,-0.189,0.865,-0.189,1.03682,21916,2.040,0.00000,0.13760,0.00000,0.00000,1.00000,1,100.0,1.700,0.432,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21919,1 ,5.829,2.969,2.969,-0.648,1.04550,0,7.000,0.00000,0.17840,0.00000,0.00000,1.00000,1,100.0,5.833,0.723,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21919,2 ,5.829,2.969,2.969,-0.648,1.04550,0,7.000,0.00000,0.17840,0.00000,0.00000,1.00000,1,100.0,5.833,2.057,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21919,3 ,5.829,2.969,2.969,-0.648,1.04550,0,7.000,0.00000,0.17840,0.00000,0.00000,1.00000,1,100.0,5.833,2.049,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21921,1 ,5.396,2.749,2.749,-0.599,1.04300,0,6.480,0.00000,0.16060,0.00000,0.00000,1.00000,1,100.0,5.400,0.605,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21921,2 ,10.992,5.599,5.599,-1.221,1.04300,0,13.200,0.00000,0.21880,0.00000,0.00000,1.00000,1,100.0,11.000,5.117,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21921,3 ,10.992,5.599,5.599,-1.221,1.04300,0,13.200,0.00000,0.21880,0.00000,0.00000,1.00000,1,100.0,11.000,2.555,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21924,1 ,5.396,2.749,2.749,-0.599,1.04000,0,6.480,0.00000,0.16670,0.00000,0.00000,1.00000,1,100.0,5.400,0.698,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21924,2 ,5.396,2.749,2.749,-0.599,1.04000,0,6.480,0.00000,0.16670,0.00000,0.00000,1.00000,1,100.0,5.400,0.711,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21933,1 ,247.323,35.745,115.335,-30.195,1.03800,21928,297.000,0.00000,0.16680,0.00000,0.00000,1.00000,1,100.0,247.500,108.686,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21934,1 ,247.323,35.745,115.335,-30.195,1.03800,21928,297.000,0.00000,0.16680,0.00000,0.00000,1.00000,1,100.0,247.500,104.586,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21935,1 ,215.196,35.745,100.353,-26.273,1.03800,21928,258.420,0.00000,0.12080,0.00000,0.00000,1.00000,1,100.0,215.350,77.481,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21936,1 ,28.730,0.000,100.353,-26.273,1.03800,21928,258.420,0.00000,0.12080,0.00000,0.00000,1.00000,0,100.0,215.350,28.730,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21937,1 ,132.705,35.745,61.885,-16.202,1.03800,21928,159.360,0.00000,0.27040,0.00000,0.00000,1.00000,1,100.0,132.800,15.619,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21945,1 ,23.983,-2.664,12.216,-2.664,1.04500,21942,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,7.410,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21945,2 ,23.983,-2.664,12.216,-2.664,1.04500,21942,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,7.603,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21946,1 ,23.983,12.216,12.216,-2.664,1.04769,21943,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,8.761,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21946,2 ,23.983,12.216,12.216,-2.664,1.04769,21943,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,6.798,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21947,1 ,23.983,12.216,12.216,-2.664,1.04769,21943,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,7.137,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21947,2 ,23.983,12.216,12.216,-2.664,1.04769,21943,28.800,0.00000,0.24810,0.00000,0.00000,1.00000,1,100.0,24.000,3.565,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21954,1 ,446.465,75.463,319.210,-83.570,1.03900,21951,822.000,0.00000,0.22200,0.00000,0.00000,1.00000,1,100.0,685.000,82.542,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21955,1 ,590.530,75.463,319.210,-83.570,1.03900,21951,822.000,0.00000,0.22200,0.00000,0.00000,1.00000,1,100.0,685.000,200.411,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21958,1 ,2.098,1.069,1.069,-0.233,1.04000,0,2.520,0.00000,0.10830,0.00000,0.00000,1.00000,1,100.0,2.100,0.898,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21959,1 ,9.993,-1.440,2.130,-1.440,1.04000,0,12.000,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,10.000,4.022,1,1.0000,0,1.0000,0,1.0000,0,1.0000,1
21961,1 ,103.426,-11.489,52.681,-11.489,1.03178,21960,124.200,0.00000,0.20340,0.00000,0.00000,1.00000,1,100.0,103.500,33.903,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21964,1 ,32.227,-3.580,16.415,-3.580,1.03800,0,38.700,0.00000,0.29660,0.00000,0.00000,1.00000,1,100.0,32.250,7.399,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21964,2 ,32.227,-3.580,16.415,-3.580,1.03800,0,38.700,0.00000,0.29660,0.00000,0.00000,1.00000,1,100.0,32.250,13.515,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21966,1 ,1.200,0.000,0.611,-0.133,1.04700,21965,1.440,0.00000,0.12890,0.00000,0.00000,1.00000,0,100.0,1.200,0.207,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21966,2 ,1.200,0.000,0.611,-0.133,1.04700,21965,1.440,0.00000,0.12890,0.00000,0.00000,1.00000,0,100.0,1.200,0.467,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21967,1 ,1.000,0.000,0.509,-0.111,1.04700,21965,1.200,0.00000,0.11260,0.00000,0.00000,1.00000,0,100.0,1.000,0.444,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21974,1 ,82.266,0.000,91.336,-23.912,1.04200,21969,235.200,0.00000,0.23590,0.00000,0.00000,1.00000,0,100.0,196.000,82.266,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21975,1 ,195.860,91.336,91.336,-23.912,1.04900,21969,235.200,0.00000,0.23590,0.00000,0.00000,1.00000,1,100.0,196.000,46.027,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21976,1 ,195.860,91.336,91.336,-23.912,1.04900,21969,235.200,0.00000,0.23590,0.00000,0.00000,1.00000,1,100.0,196.000,88.778,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21977,1 ,162.883,75.958,75.958,-19.886,1.04900,21969,195.600,0.00000,0.32210,0.00000,0.00000,1.00000,1,100.0,163.000,69.718,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21978,1 ,162.883,75.958,75.958,-19.886,1.04900,21969,195.600,0.00000,0.32210,0.00000,0.00000,1.00000,1,100.0,163.000,68.165,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21979,1 ,7.461,0.000,8.854,-2.318,1.04200,21969,22.800,0.00000,0.23340,0.00000,0.00000,1.00000,0,100.0,19.000,7.461,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,1 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,5.996,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,2 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,6.699,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,3 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,2.916,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,4 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,6.624,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,5 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,7.212,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21983,6 ,15.256,-1.695,7.771,-1.695,1.03800,0,18.320,0.00000,0.25730,0.00000,0.00000,1.00000,1,100.0,15.267,3.498,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21985,1 ,6.196,2.889,2.889,-0.756,1.04300,0,7.440,0.00000,0.26840,0.00000,0.00000,1.00000,1,100.0,6.200,2.432,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21985,2 ,6.196,2.889,2.889,-0.756,1.04300,0,7.440,0.00000,0.26840,0.00000,0.00000,1.00000,1,100.0,6.200,2.473,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21989,1 ,39.971,-5.760,8.520,-5.760,1.05050,0,48.000,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,40.000,17.070,1,1.0000,0,1.0000,0,1.0000,0,1.0000,1
21992,1 ,20.685,-2.525,9.646,-2.525,1.03650,0,24.840,0.00000,0.14300,0.00000,0.00000,1.00000,1,100.0,20.700,4.431,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21992,2 ,20.685,-2.525,9.646,-2.525,1.03650,0,24.840,0.00000,0.14300,0.00000,0.00000,1.00000,1,100.0,20.700,5.506,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21992,3 ,20.685,-2.525,9.646,-2.525,1.03650,0,24.840,0.00000,0.14300,0.00000,0.00000,1.00000,1,100.0,20.700,4.272,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21992,4 ,20.685,-2.525,9.646,-2.525,1.03650,0,24.840,0.00000,0.14300,0.00000,0.00000,1.00000,1,100.0,20.700,4.956,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
21995,1 ,21.984,11.198,11.198,-2.442,1.04866,21994,26.400,0.00000,0.21280,0.00000,0.00000,1.00000,1,100.0,22.000,5.832,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22000,1 ,1.499,0.000,0.000,0.000,1.01660,21999,1.800,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,1.500,0.240,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22008,1 ,67.647,239.991,291.716,-76.372,1.04600,22003,751.200,0.00000,0.25200,0.00000,0.00000,1.00000,1,100.0,626.000,65.409,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22009,1 ,134.922,239.991,291.716,-76.372,1.04600,22003,751.200,0.00000,0.25200,0.00000,0.00000,1.00000,1,100.0,626.000,132.685,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22010,1 ,18.966,0.000,22.989,-6.019,1.04600,22003,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,0,100.0,49.333,18.966,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22010,2 ,49.298,22.989,22.989,-6.019,1.04600,22003,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,1,100.0,49.333,10.495,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22011,1 ,17.533,22.989,22.989,-6.019,1.04600,22003,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,1,100.0,49.333,9.363,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22012,1 ,49.298,22.989,22.989,-6.019,1.04600,22003,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,1,100.0,49.333,18.592,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22012,2 ,20.486,22.989,22.989,-6.019,1.04600,22003,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,1,100.0,49.333,20.310,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
22013,1 ,49.298,22.989,22.989,-6.019,1.04500,22004,59.200,0.00000,0.18260,0.00000,0.00000,1.00000,1,100.0,49.333,7.255,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
