BusNum,ID,Status,Area,Zone,Pd,Qd,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8
25478,1 ,1,25,1,44.417,8.413,0.000,0.000,0.000,0.000,1,1,,
25480,1 ,1,25,1,52.824,24.740,0.000,0.000,0.000,0.000,1,1,,
25482,1 ,1,25,1,54.942,9.909,0.000,0.000,0.000,0.000,1,1,,
25485,1 ,1,25,1,54.942,13.315,0.000,0.000,0.000,0.000,1,1,,
25485,2 ,1,25,1,12.470,1.952,0.000,0.000,0.000,0.000,1,1,,
25489,1 ,1,25,1,37.080,5.317,0.000,0.000,0.000,0.000,1,1,,
25490,1 ,1,25,1,37.080,1.825,0.000,0.000,0.000,0.000,1,1,,
25493,1 ,1,25,1,49.994,3.374,0.000,0.000,0.000,0.000,1,1,,
25494,1 ,1,25,1,49.994,22.074,0.000,0.000,0.000,0.000,1,1,,
25495,1 ,1,25,1,48.502,7.619,0.000,0.000,0.000,0.000,1,1,,
25496,1 ,1,25,1,48.502,7.286,0.000,0.000,0.000,0.000,1,1,,
25499,1 ,1,25,1,69.718,11.983,0.000,0.000,0.000,0.000,1,1,,
25505,1 ,1,25,1,69.718,20.619,0.000,0.000,0.000,0.000,1,1,,
25511,1 ,1,25,1,61.370,12.803,0.000,0.000,0.000,0.000,1,1,,
25513,1 ,1,25,1,61.370,26.332,0.000,0.000,0.000,0.000,1,1,,
25515,1 ,1,25,1,62.930,20.597,0.000,0.000,0.000,0.000,1,1,,
25518,1 ,1,25,1,48.472,8.647,0.000,0.000,0.000,0.000,1,1,,
25519,1 ,1,25,1,48.472,12.125,0.000,0.000,0.000,0.000,1,1,,
25522,1 ,1,25,1,64.526,16.460,0.000,0.000,0.000,0.000,1,1,,
25530,1 ,1,25,1,64.526,21.248,0.000,0.000,0.000,0.000,1,1,,
25534,1 ,1,25,1,48.811,10.809,0.000,0.000,0.000,0.000,1,1,,
25536,1 ,1,25,1,48.811,13.126,0.000,0.000,0.000,0.000,1,1,,
25539,1 ,1,25,1,92.362,19.409,0.000,0.000,0.000,0.000,1,1,,
25542,1 ,1,25,1,92.362,31.309,0.000,0.000,0.000,0.000,1,1,,
25542,2 ,1,25,1,0.000,0.000,0.000,0.000,0.000,0.000,1,1,,
25544,1 ,1,25,1,40.982,16.796,0.000,0.000,0.000,0.000,1,1,,
25546,1 ,1,25,1,40.982,20.430,0.000,0.000,0.000,0.000,1,1,,
25547,1 ,1,25,1,40.921,14.171,0.000,0.000,0.000,0.000,1,1,,
25549,1 ,1,25,1,77.563,45.876,0.000,0.000,0.000,0.000,1,1,,
25554,1 ,1,25,1,77.563,1.320,0.000,0.000,0.000,0.000,1,1,,
25557,1 ,1,25,1,45.841,28.298,0.000,0.000,0.000,0.000,1,1,,
25563,1 ,1,25,1,70.876,21.297,0.000,0.000,0.000,0.000,1,1,,
25563,2 ,1,25,1,8.993,1.012,0.000,0.000,0.000,0.000,1,1,,
25570,1 ,1,25,1,44.242,13.133,0.000,0.000,0.000,0.000,1,1,,
25574,1 ,1,25,1,45.880,4.439,0.000,0.000,0.000,0.000,1,1,,
25576,1 ,1,25,1,40.126,4.985,0.000,0.000,0.000,0.000,1,1,,
25577,1 ,1,25,1,11.978,2.162,0.000,0.000,0.000,0.000,1,1,,
25577,2 ,1,25,1,0.226,0.034,0.000,0.000,0.000,0.000,1,1,,
25580,1 ,1,25,1,27.989,1.857,0.000,0.000,0.000,0.000,1,1,,
25580,2 ,1,25,1,0.265,0.050,0.000,0.000,0.000,0.000,1,1,,
25582,1 ,1,25,1,32.739,2.509,0.000,0.000,0.000,0.000,1,1,,
25583,1 ,1,25,1,12.373,3.571,0.000,0.000,0.000,0.000,1,1,,
25584,1 ,1,25,1,33.333,5.643,0.000,0.000,0.000,0.000,1,1,,
25588,1 ,1,25,1,33.333,12.017,0.000,0.000,0.000,0.000,1,1,,
25589,1 ,1,25,1,37.084,9.398,0.000,0.000,0.000,0.000,1,1,,
25592,1 ,1,25,1,38.503,10.791,0.000,0.000,0.000,0.000,1,1,,
25594,1 ,1,25,1,6.895,3.034,0.000,0.000,0.000,0.000,1,1,,
25594,2 ,1,25,1,4.797,1.841,0.000,0.000,0.000,0.000,1,1,,
25596,1 ,1,25,1,38.436,15.867,0.000,0.000,0.000,0.000,1,1,,
25598,1 ,1,25,1,41.574,14.501,0.000,0.000,0.000,0.000,1,1,,
25601,1 ,1,25,1,7.103,2.066,0.000,0.000,0.000,0.000,1,1,,
25602,1 ,1,25,1,49.388,12.570,0.000,0.000,0.000,0.000,1,1,,
25607,1 ,1,25,1,49.388,11.805,0.000,0.000,0.000,0.000,1,1,,
25612,1 ,1,25,1,32.932,12.075,0.000,0.000,0.000,0.000,1,1,,
25613,1 ,1,25,1,34.304,9.914,0.000,0.000,0.000,0.000,1,1,,
25615,1 ,1,25,1,34.304,5.675,0.000,0.000,0.000,0.000,1,1,,
25617,1 ,1,25,1,21.008,4.290,0.000,0.000,0.000,0.000,1,1,,
25622,1 ,1,25,1,16.429,2.522,0.000,0.000,0.000,0.000,1,1,,
25624,1 ,1,25,1,0.793,0.163,0.000,0.000,0.000,0.000,1,1,,
25626,1 ,1,25,1,36.195,10.363,0.000,0.000,0.000,0.000,1,1,,
25628,1 ,1,25,1,51.849,9.841,0.000,0.000,0.000,0.000,1,1,,
25628,2 ,1,25,1,1.053,0.299,0.000,0.000,0.000,0.000,1,1,,
25631,1 ,1,25,1,13.426,2.962,0.000,0.000,0.000,0.000,1,1,,
25635,1 ,1,25,1,34.635,12.678,0.000,0.000,0.000,0.000,1,1,,
25638,1 ,1,25,1,5.847,0.745,0.000,0.000,0.000,0.000,1,1,,
25640,1 ,1,25,1,47.046,21.340,0.000,0.000,0.000,0.000,1,1,,
25644,1 ,1,25,1,47.046,16.611,0.000,0.000,0.000,0.000,1,1,,
25647,1 ,1,25,1,13.585,4.693,0.000,0.000,0.000,0.000,1,1,,
25649,1 ,1,25,1,14.357,6.273,0.000,0.000,0.000,0.000,1,1,,
25650,1 ,1,25,1,14.937,3.715,0.000,0.000,0.000,0.000,1,1,,
25653,1 ,1,25,1,8.180,1.799,0.000,0.000,0.000,0.000,1,1,,
25653,2 ,1,25,1,0.780,0.091,0.000,0.000,0.000,0.000,1,1,,
25656,1 ,1,25,1,15.389,5.868,0.000,0.000,0.000,0.000,1,1,,
25657,1 ,1,25,1,9.056,2.032,0.000,0.000,0.000,0.000,1,1,,
25660,1 ,1,25,1,42.822,26.854,0.000,0.000,0.000,0.000,1,1,,
25675,1 ,1,25,1,5.460,1.084,0.000,0.000,0.000,0.000,1,1,,
25681,1 ,1,25,1,0.900,0.188,0.000,0.000,0.000,0.000,1,1,,
25681,2 ,1,25,1,5.611,2.508,0.000,0.000,0.000,0.000,1,1,,
25684,1 ,1,25,1,8.112,2.248,0.000,0.000,0.000,0.000,1,1,,
25687,1 ,1,25,1,1.006,0.241,0.000,0.000,0.000,0.000,1,1,,
25719,1 ,1,25,1,2.184,0.041,0.000,0.000,0.000,0.000,1,1,,
25719,2 ,1,25,1,6.674,1.360,0.000,0.000,0.000,0.000,1,1,,
25722,1 ,1,25,1,4.381,2.159,0.000,0.000,0.000,0.000,1,1,,
27001,1 ,1,27,1,10.488,1.605,0.000,0.000,0.000,0.000,1,1,,
27003,1 ,1,27,1,5.230,2.304,0.000,0.000,0.000,0.000,1,1,,
27004,1 ,1,27,1,8.188,2.526,0.000,0.000,0.000,0.000,1,1,,
27005,1 ,1,27,1,9.062,0.631,0.000,0.000,0.000,0.000,1,1,,
27006,1 ,1,27,1,5.690,0.977,0.000,0.000,0.000,0.000,1,1,,
27008,1 ,1,27,1,11.558,2.247,0.000,0.000,0.000,0.000,1,1,,
27010,1 ,1,27,1,12.358,4.115,0.000,0.000,0.000,0.000,1,1,,
27011,1 ,1,27,1,11.436,2.549,0.000,0.000,0.000,0.000,1,1,,
27011,2 ,1,27,1,0.886,0.288,0.000,0.000,0.000,0.000,1,1,,
27013,1 ,1,27,1,38.455,5.815,0.000,0.000,0.000,0.000,1,1,,
27015,1 ,1,27,1,38.455,7.521,0.000,0.000,0.000,0.000,1,1,,
27015,2 ,1,27,1,2.799,0.995,0.000,0.000,0.000,0.000,1,1,,
27016,1 ,1,27,1,4.940,1.404,0.000,0.000,0.000,0.000,1,1,,
27019,1 ,1,27,1,4.595,0.721,0.000,0.000,0.000,0.000,1,1,,
27020,1 ,1,27,1,5.456,1.580,0.000,0.000,0.000,0.000,1,1,,
27021,1 ,1,27,1,4.910,1.523,0.000,0.000,0.000,0.000,1,1,,
27022,1 ,1,27,1,5.476,4.058,0.000,0.000,0.000,0.000,1,1,,
27022,2 ,1,27,1,0.039,0.002,0.000,0.000,0.000,0.000,1,1,,
27024,1 ,1,27,1,6.985,2.379,0.000,0.000,0.000,0.000,1,1,,
27025,1 ,1,27,1,6.537,2.323,0.000,0.000,0.000,0.000,1,1,,
27026,1 ,1,27,1,5.543,1.949,0.000,0.000,0.000,0.000,1,1,,
27027,1 ,1,27,1,5.078,0.653,0.000,0.000,0.000,0.000,1,1,,
27027,2 ,1,27,1,3.227,1.725,0.000,0.000,0.000,0.000,1,1,,
27030,1 ,1,27,1,4.664,0.510,0.000,0.000,0.000,0.000,1,1,,
27030,2 ,1,27,1,0.136,0.043,0.000,0.000,0.000,0.000,1,1,,
27031,1 ,1,27,1,9.057,1.957,0.000,0.000,0.000,0.000,1,1,,
27034,1 ,1,27,1,5.279,1.428,0.000,0.000,0.000,0.000,1,1,,
27036,1 ,1,27,1,6.247,2.910,0.000,0.000,0.000,0.000,1,1,,
27037,1 ,1,27,1,9.384,2.996,0.000,0.000,0.000,0.000,1,1,,
27038,1 ,1,27,1,12.632,3.599,0.000,0.000,0.000,0.000,1,1,,
27041,1 ,1,27,1,36.423,3.810,0.000,0.000,0.000,0.000,1,1,,
27041,2 ,1,27,1,0.973,0.081,0.000,0.000,0.000,0.000,1,1,,
27043,1 ,1,27,1,9.987,2.794,0.000,0.000,0.000,0.000,1,1,,
27044,1 ,1,27,1,4.437,0.760,0.000,0.000,0.000,0.000,1,1,,
27045,1 ,1,27,1,2.470,0.703,0.000,0.000,0.000,0.000,1,1,,
27046,1 ,1,27,1,3.149,0.036,0.000,0.000,0.000,0.000,1,1,,
27047,1 ,1,27,1,12.648,5.911,0.000,0.000,0.000,0.000,1,1,,
27048,1 ,1,27,1,6.705,1.630,0.000,0.000,0.000,0.000,1,1,,
27049,1 ,1,27,1,5.458,2.242,0.000,0.000,0.000,0.000,1,1,,
27051,1 ,1,27,1,14.637,3.690,0.000,0.000,0.000,0.000,1,1,,
27053,1 ,1,27,1,3.678,1.739,0.000,0.000,0.000,0.000,1,1,,
27054,1 ,1,27,1,4.032,0.619,0.000,0.000,0.000,0.000,1,1,,
27056,1 ,1,27,1,5.299,0.605,0.000,0.000,0.000,0.000,1,1,,
27059,1 ,1,27,1,7.197,2.596,0.000,0.000,0.000,0.000,1,1,,
27062,1 ,1,27,1,8.241,1.916,0.000,0.000,0.000,0.000,1,1,,
27066,1 ,1,27,1,1.467,0.655,0.000,0.000,0.000,0.000,1,1,,
27067,1 ,1,27,1,17.236,5.363,0.000,0.000,0.000,0.000,1,1,,
27072,1 ,1,27,1,14.076,5.659,0.000,0.000,0.000,0.000,1,1,,
27078,1 ,1,27,1,10.989,0.055,0.000,0.000,0.000,0.000,1,1,,
27081,1 ,1,27,1,10.479,2.370,0.000,0.000,0.000,0.000,1,1,,
27082,1 ,1,27,1,4.798,1.425,0.000,0.000,0.000,0.000,1,1,,
27082,2 ,1,27,1,1.378,0.057,0.000,0.000,0.000,0.000,1,1,,
27084,1 ,1,27,1,2.850,0.178,0.000,0.000,0.000,0.000,1,1,,
27085,1 ,1,27,1,1.486,0.493,0.000,0.000,0.000,0.000,1,1,,
27087,1 ,1,27,1,4.161,1.896,0.000,0.000,0.000,0.000,1,1,,
27088,1 ,1,27,1,42.786,4.625,0.000,0.000,0.000,0.000,1,1,,
27089,1 ,1,27,1,8.958,1.501,0.000,0.000,0.000,0.000,1,1,,
27090,1 ,1,27,1,4.430,2.452,0.000,0.000,0.000,0.000,1,1,,
27091,1 ,1,27,1,6.125,2.584,0.000,0.000,0.000,0.000,1,1,,
27093,1 ,1,27,1,17.050,4.925,0.000,0.000,0.000,0.000,1,1,,
27094,1 ,1,27,1,20.309,7.095,0.000,0.000,0.000,0.000,1,1,,
27096,1 ,1,27,1,4.059,0.521,0.000,0.000,0.000,0.000,1,1,,
27097,1 ,1,27,1,4.186,2.260,0.000,0.000,0.000,0.000,1,1,,
27097,2 ,1,27,1,0.722,0.278,0.000,0.000,0.000,0.000,1,1,,
27099,1 ,1,27,1,43.882,8.218,0.000,0.000,0.000,0.000,1,1,,
27105,1 ,1,27,1,43.882,5.158,0.000,0.000,0.000,0.000,1,1,,
27105,2 ,1,27,1,2.017,0.596,0.000,0.000,0.000,0.000,1,1,,
27108,1 ,1,27,1,8.926,2.518,0.000,0.000,0.000,0.000,1,1,,
27110,1 ,1,27,1,22.448,9.022,0.000,0.000,0.000,0.000,1,1,,
27111,1 ,1,27,1,10.987,1.750,0.000,0.000,0.000,0.000,1,1,,
27113,1 ,1,27,1,7.185,2.558,0.000,0.000,0.000,0.000,1,1,,
27115,1 ,1,27,1,4.876,1.679,0.000,0.000,0.000,0.000,1,1,,
27116,1 ,1,27,1,3.954,1.057,0.000,0.000,0.000,0.000,1,1,,
27117,1 ,1,27,1,7.109,2.046,0.000,0.000,0.000,0.000,1,1,,
27118,1 ,1,27,1,6.270,1.724,0.000,0.000,0.000,0.000,1,1,,
27119,1 ,1,27,1,4.324,1.302,0.000,0.000,0.000,0.000,1,1,,
27119,2 ,1,27,1,2.923,1.445,0.000,0.000,0.000,0.000,1,1,,
27120,1 ,1,27,1,25.988,12.692,0.000,0.000,0.000,0.000,1,1,,
27121,1 ,1,27,1,3.935,0.285,0.000,0.000,0.000,0.000,1,1,,
27123,1 ,1,27,1,25.072,4.809,0.000,0.000,0.000,0.000,1,1,,
27125,1 ,1,27,1,5.053,0.454,0.000,0.000,0.000,0.000,1,1,,
27125,2 ,1,27,1,0.674,0.220,0.000,0.000,0.000,0.000,1,1,,
27130,1 ,1,27,1,5.594,0.192,0.000,0.000,0.000,0.000,1,1,,
27132,1 ,1,27,1,12.551,2.397,0.000,0.000,0.000,0.000,1,1,,
27132,2 ,1,27,1,0.209,0.018,0.000,0.000,0.000,0.000,1,1,,
27133,1 ,1,27,1,7.999,4.181,0.000,0.000,0.000,0.000,1,1,,
27134,1 ,1,27,1,5.214,1.109,0.000,0.000,0.000,0.000,1,1,,
27135,1 ,1,27,1,3.508,0.294,0.000,0.000,0.000,0.000,1,1,,
27135,2 ,1,27,1,2.063,0.315,0.000,0.000,0.000,0.000,1,1,,
27136,1 ,1,27,1,9.163,1.584,0.000,0.000,0.000,0.000,1,1,,
27138,1 ,1,27,1,10.329,3.140,0.000,0.000,0.000,0.000,1,1,,
27142,1 ,1,27,1,23.202,10.153,0.000,0.000,0.000,0.000,1,1,,
27142,2 ,1,27,1,0.793,0.071,0.000,0.000,0.000,0.000,1,1,,
27144,1 ,1,27,1,5.085,2.402,0.000,0.000,0.000,0.000,1,1,,
27144,2 ,1,27,1,0.821,0.039,0.000,0.000,0.000,0.000,1,1,,
27146,1 ,1,27,1,10.115,2.387,0.000,0.000,0.000,0.000,1,1,,
27147,1 ,1,27,1,3.199,1.203,0.000,0.000,0.000,0.000,1,1,,
27148,1 ,1,27,1,4.174,0.622,0.000,0.000,0.000,0.000,1,1,,
27148,2 ,1,27,1,0.214,0.031,0.000,0.000,0.000,0.000,1,1,,
27149,1 ,1,27,1,5.660,0.699,0.000,0.000,0.000,0.000,1,1,,
27151,1 ,1,27,1,8.078,1.150,0.000,0.000,0.000,0.000,1,1,,
27152,1 ,1,27,1,6.580,1.931,0.000,0.000,0.000,0.000,1,1,,
27153,1 ,1,27,1,5.421,1.997,0.000,0.000,0.000,0.000,1,1,,
27154,1 ,1,27,1,4.349,0.601,0.000,0.000,0.000,0.000,1,1,,
27156,1 ,1,27,1,3.786,0.581,0.000,0.000,0.000,0.000,1,1,,
27157,1 ,1,27,1,38.139,15.578,0.000,0.000,0.000,0.000,1,1,,
27158,1 ,1,27,1,7.316,3.565,0.000,0.000,0.000,0.000,1,1,,
27158,2 ,1,27,1,0.485,0.117,0.000,0.000,0.000,0.000,1,1,,
27160,1 ,1,27,1,7.657,2.760,0.000,0.000,0.000,0.000,1,1,,
27160,2 ,1,27,1,0.200,0.068,0.000,0.000,0.000,0.000,1,1,,
27163,1 ,1,27,1,37.840,8.375,0.000,0.000,0.000,0.000,1,1,,
27165,1 ,1,27,1,5.173,1.173,0.000,0.000,0.000,0.000,1,1,,
27172,1 ,1,27,1,38.286,16.005,0.000,0.000,0.000,0.000,1,1,,
27175,1 ,1,27,1,4.262,0.063,0.000,0.000,0.000,0.000,1,1,,
27175,2 ,1,27,1,0.113,0.063,0.000,0.000,0.000,0.000,1,1,,
27177,1 ,1,27,1,2.861,0.550,0.000,0.000,0.000,0.000,1,1,,
27178,1 ,1,27,1,6.675,1.472,0.000,0.000,0.000,0.000,1,1,,
27180,1 ,1,27,1,7.305,0.388,0.000,0.000,0.000,0.000,1,1,,
27180,2 ,1,27,1,0.368,0.068,0.000,0.000,0.000,0.000,1,1,,
27181,1 ,1,27,1,3.466,0.983,0.000,0.000,0.000,0.000,1,1,,
27181,2 ,1,27,1,1.495,0.146,0.000,0.000,0.000,0.000,1,1,,
27183,1 ,1,27,1,5.246,1.143,0.000,0.000,0.000,0.000,1,1,,
27188,1 ,1,27,1,1.401,0.728,0.000,0.000,0.000,0.000,1,1,,
27201,1 ,1,27,1,0.543,0.147,0.000,0.000,0.000,0.000,1,1,,
27207,1 ,1,27,1,0.918,0.363,0.000,0.000,0.000,0.000,1,1,,
27209,1 ,1,27,1,3.521,0.712,0.000,0.000,0.000,0.000,1,1,,
27210,1 ,1,27,1,0.989,0.571,0.000,0.000,0.000,0.000,1,1,,
27210,2 ,1,27,1,0.559,0.127,0.000,0.000,0.000,0.000,1,1,,
27214,1 ,1,27,1,0.308,0.053,0.000,0.000,0.000,0.000,1,1,,
27214,2 ,1,27,1,0.612,0.251,0.000,0.000,0.000,0.000,1,1,,
27218,1 ,1,27,1,1.946,0.302,0.000,0.000,0.000,0.000,1,1,,
27221,1 ,1,27,1,4.729,0.413,0.000,0.000,0.000,0.000,1,1,,
27223,1 ,1,27,1,0.869,0.254,0.000,0.000,0.000,0.000,1,1,,
27224,1 ,1,27,1,2.571,0.159,0.000,0.000,0.000,0.000,1,1,,
27224,2 ,1,27,1,3.813,0.672,0.000,0.000,0.000,0.000,1,1,,
27224,3 ,1,27,1,1.762,0.211,0.000,0.000,0.000,0.000,1,1,,
27226,1 ,1,27,1,0.430,0.088,0.000,0.000,0.000,0.000,1,1,,
27226,2 ,1,27,1,0.149,0.025,0.000,0.000,0.000,0.000,1,1,,
27226,3 ,1,27,1,0.515,0.194,0.000,0.000,0.000,0.000,1,1,,
27234,1 ,1,27,1,0.407,0.191,0.000,0.000,0.000,0.000,1,1,,
27234,2 ,1,27,1,0.761,0.017,0.000,0.000,0.000,0.000,1,1,,
27237,1 ,1,27,1,1.454,0.332,0.000,0.000,0.000,0.000,1,1,,
27255,1 ,1,27,1,4.020,1.801,0.000,0.000,0.000,0.000,1,1,,
27259,1 ,1,27,1,0.159,0.015,0.000,0.000,0.000,0.000,1,1,,
27260,1 ,1,27,1,0.610,0.032,0.000,0.000,0.000,0.000,1,1,,
27264,1 ,1,27,1,0.083,0.028,0.000,0.000,0.000,0.000,1,1,,
27289,1 ,1,27,1,2.466,0.530,0.000,0.000,0.000,0.000,1,1,,
29002,1 ,1,29,1,28.828,5.734,0.000,0.000,0.000,0.000,1,1,,
29005,1 ,1,29,1,12.346,6.409,0.000,0.000,0.000,0.000,1,1,,
29006,1 ,1,29,1,13.280,5.142,0.000,0.000,0.000,0.000,1,1,,
29007,1 ,1,29,1,7.650,1.628,0.000,0.000,0.000,0.000,1,1,,
29008,1 ,1,29,1,5.913,0.986,0.000,0.000,0.000,0.000,1,1,,
29009,1 ,1,29,1,23.129,2.620,0.000,0.000,0.000,0.000,1,1,,
29011,1 ,1,29,1,15.858,12.023,0.000,0.000,0.000,0.000,1,1,,
29012,1 ,1,29,1,6.622,0.487,0.000,0.000,0.000,0.000,1,1,,
29014,1 ,1,29,1,6.051,3.598,0.000,0.000,0.000,0.000,1,1,,
29015,1 ,1,29,1,16.075,4.317,0.000,0.000,0.000,0.000,1,1,,
29017,1 ,1,29,1,5.872,2.019,0.000,0.000,0.000,0.000,1,1,,
29019,1 ,1,29,1,6.905,1.935,0.000,0.000,0.000,0.000,1,1,,
29020,1 ,1,29,1,7.694,0.513,0.000,0.000,0.000,0.000,1,1,,
29022,1 ,1,29,1,12.845,4.421,0.000,0.000,0.000,0.000,1,1,,
29023,1 ,1,29,1,6.971,1.723,0.000,0.000,0.000,0.000,1,1,,
29024,1 ,1,29,1,9.695,0.145,0.000,0.000,0.000,0.000,1,1,,
29025,1 ,1,29,1,16.528,2.177,0.000,0.000,0.000,0.000,1,1,,
29027,1 ,1,29,1,22.871,3.931,0.000,0.000,0.000,0.000,1,1,,
29028,1 ,1,29,1,1.180,0.209,0.000,0.000,0.000,0.000,1,1,,
29029,1 ,1,29,1,3.721,2.401,0.000,0.000,0.000,0.000,1,1,,
29031,1 ,1,29,1,10.111,3.926,0.000,0.000,0.000,0.000,1,1,,
29034,1 ,1,29,1,36.584,8.869,0.000,0.000,0.000,0.000,1,1,,
29035,1 ,1,29,1,6.656,0.912,0.000,0.000,0.000,0.000,1,1,,
29038,1 ,1,29,1,46.350,27.946,0.000,0.000,0.000,0.000,1,1,,
29040,1 ,1,29,1,3.291,1.678,0.000,0.000,0.000,0.000,1,1,,
29040,2 ,1,29,1,0.531,0.236,0.000,0.000,0.000,0.000,1,1,,
29041,1 ,1,29,1,12.436,2.179,0.000,0.000,0.000,0.000,1,1,,
29042,1 ,1,29,1,21.993,2.906,0.000,0.000,0.000,0.000,1,1,,
29042,2 ,1,29,1,0.248,0.078,0.000,0.000,0.000,0.000,1,1,,
29043,1 ,1,29,1,10.426,2.335,0.000,0.000,0.000,0.000,1,1,,
29043,2 ,1,29,1,0.754,0.268,0.000,0.000,0.000,0.000,1,1,,
29045,1 ,1,29,1,4.584,2.189,0.000,0.000,0.000,0.000,1,1,,
29047,1 ,1,29,1,7.353,1.614,0.000,0.000,0.000,0.000,1,1,,
29048,1 ,1,29,1,8.363,2.521,0.000,0.000,0.000,0.000,1,1,,
29049,1 ,1,29,1,15.343,0.747,0.000,0.000,0.000,0.000,1,1,,
29049,2 ,1,29,1,0.518,0.074,0.000,0.000,0.000,0.000,1,1,,
29050,1 ,1,29,1,15.129,1.444,0.000,0.000,0.000,0.000,1,1,,
29052,1 ,1,29,1,30.388,8.925,0.000,0.000,0.000,0.000,1,1,,
29055,1 ,1,29,1,2.450,0.626,0.000,0.000,0.000,0.000,1,1,,
29055,2 ,1,29,1,0.658,0.120,0.000,0.000,0.000,0.000,1,1,,
29056,1 ,1,29,1,2.978,0.991,0.000,0.000,0.000,0.000,1,1,,
29058,1 ,1,29,1,4.777,1.008,0.000,0.000,0.000,0.000,1,1,,
29060,1 ,1,29,1,7.181,0.761,0.000,0.000,0.000,0.000,1,1,,
29062,1 ,1,29,1,9.637,4.016,0.000,0.000,0.000,0.000,1,1,,
29065,1 ,1,29,1,28.780,13.606,0.000,0.000,0.000,0.000,1,1,,
29070,1 ,1,29,1,41.340,15.176,0.000,0.000,0.000,0.000,1,1,,
29076,1 ,1,29,1,48.820,9.330,0.000,0.000,0.000,0.000,1,1,,
29077,1 ,1,29,1,26.588,1.090,0.000,0.000,0.000,0.000,1,1,,
29080,1 ,1,29,1,12.905,0.828,0.000,0.000,0.000,0.000,1,1,,
29080,2 ,1,29,1,0.172,0.036,0.000,0.000,0.000,0.000,1,1,,
29081,1 ,1,29,1,6.155,1.894,0.000,0.000,0.000,0.000,1,1,,
29082,1 ,1,29,1,4.540,2.012,0.000,0.000,0.000,0.000,1,1,,
29083,1 ,1,29,1,23.117,6.847,0.000,0.000,0.000,0.000,1,1,,
29084,1 ,1,29,1,5.941,1.073,0.000,0.000,0.000,0.000,1,1,,
29084,2 ,1,29,1,0.688,0.132,0.000,0.000,0.000,0.000,1,1,,
29086,1 ,1,29,1,9.182,2.855,0.000,0.000,0.000,0.000,1,1,,
29086,2 ,1,29,1,0.469,0.099,0.000,0.000,0.000,0.000,1,1,,
29088,1 ,1,29,1,8.818,3.686,0.000,0.000,0.000,0.000,1,1,,
29089,1 ,1,29,1,10.674,2.837,0.000,0.000,0.000,0.000,1,1,,
29090,1 ,1,29,1,7.986,0.643,0.000,0.000,0.000,0.000,1,1,,
29092,1 ,1,29,1,16.314,8.109,0.000,0.000,0.000,0.000,1,1,,
29093,1 ,1,29,1,7.671,2.257,0.000,0.000,0.000,0.000,1,1,,
29095,1 ,1,29,1,5.550,0.479,0.000,0.000,0.000,0.000,1,1,,
29097,1 ,1,29,1,5.867,0.540,0.000,0.000,0.000,0.000,1,1,,
29097,2 ,1,29,1,0.554,0.079,0.000,0.000,0.000,0.000,1,1,,
29098,1 ,1,29,1,6.300,0.384,0.000,0.000,0.000,0.000,1,1,,
29102,1 ,1,29,1,6.035,2.092,0.000,0.000,0.000,0.000,1,1,,
29104,1 ,1,29,1,25.562,11.426,0.000,0.000,0.000,0.000,1,1,,
29104,2 ,1,29,1,4.306,1.549,0.000,0.000,0.000,0.000,1,1,,
29106,1 ,1,29,1,6.263,1.555,0.000,0.000,0.000,0.000,1,1,,
29111,1 ,1,29,1,38.950,4.623,0.000,0.000,0.000,0.000,1,1,,
29114,1 ,1,29,1,38.950,9.401,0.000,0.000,0.000,0.000,1,1,,
29116,1 ,1,29,1,33.987,21.465,0.000,0.000,0.000,0.000,1,1,,
29116,2 ,1,29,1,5.975,0.981,0.000,0.000,0.000,0.000,1,1,,
29119,1 ,1,29,1,33.987,8.868,0.000,0.000,0.000,0.000,1,1,,
29119,2 ,1,29,1,3.531,1.558,0.000,0.000,0.000,0.000,1,1,,
29122,1 ,1,29,1,5.543,1.597,0.000,0.000,0.000,0.000,1,1,,
29124,1 ,1,29,1,6.454,1.178,0.000,0.000,0.000,0.000,1,1,,
29126,1 ,1,29,1,8.896,4.211,0.000,0.000,0.000,0.000,1,1,,
29126,2 ,1,29,1,0.108,0.014,0.000,0.000,0.000,0.000,1,1,,
29129,1 ,1,29,1,5.239,0.203,0.000,0.000,0.000,0.000,1,1,,
29129,2 ,1,29,1,0.798,0.284,0.000,0.000,0.000,0.000,1,1,,
29130,1 ,1,29,1,11.684,2.511,0.000,0.000,0.000,0.000,1,1,,
29130,2 ,1,29,1,1.707,0.313,0.000,0.000,0.000,0.000,1,1,,
29131,1 ,1,29,1,26.038,8.166,0.000,0.000,0.000,0.000,1,1,,
29132,1 ,1,29,1,6.608,1.481,0.000,0.000,0.000,0.000,1,1,,
29133,1 ,1,29,1,4.685,2.152,0.000,0.000,0.000,0.000,1,1,,
29135,1 ,1,29,1,5.883,1.566,0.000,0.000,0.000,0.000,1,1,,
29137,1 ,1,29,1,35.737,7.325,0.000,0.000,0.000,0.000,1,1,,
29138,1 ,1,29,1,6.392,3.595,0.000,0.000,0.000,0.000,1,1,,
29140,1 ,1,29,1,13.370,2.114,0.000,0.000,0.000,0.000,1,1,,
29143,1 ,1,29,1,41.464,8.158,0.000,0.000,0.000,0.000,1,1,,
29143,2 ,1,29,1,1.803,0.739,0.000,0.000,0.000,0.000,1,1,,
29145,1 ,1,29,1,7.850,1.093,0.000,0.000,0.000,0.000,1,1,,
