BusNum,Name,BaseKV,Type,Area,Zone,Owner,Vm,Va,Vmax,Vmin,Other1,Other2
29005,BERLIN 7 2  ,115.0000,1,29,1,1,1.03660536,-56.512278,1.10000,0.90000,1.10000,0.90000
29006,BOSWELL 1   ,115.0000,1,29,1,1,1.02842379,-57.038319,1.10000,0.90000,1.10000,0.90000
29007,BREEZEWOOD 1,115.0000,1,29,1,1,1.03353500,-69.055951,1.10000,0.90000,1.10000,0.90000
29008,CLEARVILLE 1,115.0000,1,29,1,1,1.03973162,-61.855682,1.10000,0.90000,1.10000,0.90000
29009,EVERETT 3 1 ,115.0000,1,29,1,1,1.03724253,-60.673622,1.10000,0.90000,1.10000,0.90000
29010,EVERETT 3 2 ,115.0000,1,29,1,1,1.03732991,-60.661314,1.10000,0.90000,1.10000,0.90000
29011,FRIEDENS 1  ,115.0000,1,29,1,1,1.03009450,-56.754610,1.10000,0.90000,1.10000,0.90000
29012,HYNDMAN 1   ,115.0000,1,29,1,1,1.04681027,-55.671622,1.10000,0.90000,1.10000,0.90000
29013,HYNDMAN 2   ,115.0000,1,29,1,1,1.04682910,-55.668009,1.10000,0.90000,1.10000,0.90000
29014,MANNS CHOI~1,115.0000,1,29,1,1,1.03642607,-60.138047,1.10000,0.90000,1.10000,0.90000
29015,MEYERSDALE~1,115.0000,1,29,1,1,1.04462016,-55.534783,1.10000,0.90000,1.10000,0.90000
29016,MEYERSDALE~2,115.0000,1,29,1,1,1.04469860,-55.525678,1.10000,0.90000,1.10000,0.90000
29017,NEW PARIS 1 ,115.0000,1,29,1,1,1.03773534,-59.218088,1.10000,0.90000,1.10000,0.90000
29018,SCHELLSBUR~1,115.0000,1,29,1,1,1.03819382,-58.461331,1.10000,0.90000,1.10000,0.90000
29019,SCHELLSBUR~2,115.0000,1,29,1,1,1.03816140,-58.464814,1.10000,0.90000,1.10000,0.90000
29020,STOYSTOWN 1 ,115.0000,1,29,1,1,1.03961647,-56.788484,1.10000,0.90000,1.10000,0.90000
29021,NORTHERN C~1,115.0000,1,29,1,1,1.03452802,-59.178214,1.10000,0.90000,1.10000,0.90000
29022,NORTHERN C~2,115.0000,1,29,1,1,1.03444600,-59.184948,1.10000,0.90000,1.10000,0.90000
29023,CARROLLTOW~1,115.0000,1,29,1,1,1.03788793,-58.743841,1.10000,0.90000,1.10000,0.90000
29024,CHERRY TRE~1,115.0000,1,29,1,1,1.03557181,-58.124821,1.10000,0.90000,1.10000,0.90000
29025,CLYMER 2 1  ,115.0000,1,29,1,1,1.03910506,-57.010339,1.10000,0.90000,1.10000,0.90000
29026,HOMER CITY~1,115.0000,1,29,1,1,1.04106116,-56.342333,1.10000,0.90000,1.10000,0.90000
29027,HOMER CITY~2,115.0000,1,29,1,1,1.04096413,-56.355771,1.10000,0.90000,1.10000,0.90000
29028,MAHAFFEY 1  ,115.0000,1,29,1,1,1.02962077,-63.140782,1.10000,0.90000,1.10000,0.90000
29029,MAHAFFEY 2  ,115.0000,1,29,1,1,1.02958763,-63.142442,1.10000,0.90000,1.10000,0.90000
29030,MARION CEN~1,115.0000,1,29,1,1,1.04067779,-56.402777,1.10000,0.90000,1.10000,0.90000
29031,MARION CEN~2,115.0000,1,29,1,1,1.04060769,-56.408183,1.10000,0.90000,1.10000,0.90000
29032,PUNXSUTAWN~1,230.0000,1,29,1,1,1.03723443,-57.136995,1.10000,0.90000,1.10000,0.90000
29033,PUNXSUTAWN~2,115.0000,1,29,1,1,1.04830647,-58.474479,1.10000,0.90000,1.10000,0.90000
29034,PUNXSUTAWN~3,230.0000,1,29,1,1,1.03706110,-57.156905,1.10000,0.90000,1.10000,0.90000
29035,ROSSITER 1  ,115.0000,1,29,1,1,1.03932273,-57.842755,1.10000,0.90000,1.10000,0.90000
29036,DU BOIS 1   ,500.0000,1,29,1,1,1.04406857,-59.737552,1.10000,0.90000,1.10000,0.90000
29037,DU BOIS 2   ,230.0000,1,29,1,1,1.03775907,-58.940626,1.10000,0.90000,1.10000,0.90000
29038,DU BOIS 3   ,115.0000,1,29,1,1,1.02864373,-61.605349,1.10000,0.90000,1.10000,0.90000
29039,DU BOIS 4   ,230.0000,1,29,1,1,1.03783655,-58.845959,1.10000,0.90000,1.10000,0.90000
29040,BROCKPORT ~2,115.0000,1,29,1,1,1.02719116,-63.928030,1.10000,0.90000,1.10000,0.90000
29041,BROCKWAY 1  ,115.0000,1,29,1,1,1.03051603,-64.634975,1.10000,0.90000,1.10000,0.90000
29042,BROOKVILLE 1,115.0000,1,29,1,1,1.03877640,-59.498058,1.10000,0.90000,1.10000,0.90000
29043,EMPORIUM 1  ,115.0000,1,29,1,1,1.03003597,-67.603525,1.10000,0.90000,1.10000,0.90000
29044,FALLS CREE~1,115.0000,1,29,1,1,1.02734363,-63.586473,1.10000,0.90000,1.10000,0.90000
29045,FALLS CREE~2,115.0000,1,29,1,1,1.02731049,-63.588863,1.10000,0.90000,1.10000,0.90000
29046,JOHNSONBUR~1,115.0000,1,29,1,1,1.03302848,-65.591358,1.10000,0.90000,1.10000,0.90000
29047,JOHNSONBUR~2,115.0000,1,29,1,1,1.03299022,-65.595381,1.10000,0.90000,1.10000,0.90000
29048,KERSEY 1    ,115.0000,1,29,1,1,1.02800524,-64.947224,1.10000,0.90000,1.10000,0.90000
29049,REYNOLDSVI~1,115.0000,1,29,1,1,1.03096688,-61.088187,1.10000,0.90000,1.10000,0.90000
29050,RIDGWAY 1   ,115.0000,1,29,1,1,1.03350902,-65.401978,1.10000,0.90000,1.10000,0.90000
29051,SAINT MARY~1,115.0000,1,29,1,1,1.02789593,-65.810403,1.10000,0.90000,1.10000,0.90000
29052,SAINT MARY~2,115.0000,1,29,1,1,1.02771616,-65.826604,1.10000,0.90000,1.10000,0.90000
29053,SAINT MARY~3,115.0000,1,29,1,1,1.02805769,-65.794318,1.10000,0.90000,1.10000,0.90000
29054,SIGEL 1     ,115.0000,1,29,1,1,1.03050113,-63.550792,1.10000,0.90000,1.10000,0.90000
29055,SIGEL 2     ,115.0000,1,29,1,1,1.03048611,-63.552656,1.10000,0.90000,1.10000,0.90000
29056,SYKESVILLE~1,115.0000,1,29,1,1,1.03919172,-58.758997,1.10000,0.90000,1.10000,0.90000
29057,SYKESVILLE~2,115.0000,1,29,1,1,1.03920794,-58.757420,1.10000,0.90000,1.10000,0.90000
29058,WEEDVILLE 1 ,115.0000,1,29,1,1,1.02912021,-66.816182,1.10000,0.90000,1.10000,0.90000
29059,WILCOX 1    ,115.0000,1,29,1,1,1.02929735,-66.870509,1.10000,0.90000,1.10000,0.90000
29060,WILCOX 2    ,115.0000,1,29,1,1,1.02926981,-66.874929,1.10000,0.90000,1.10000,0.90000
29061,JOHNSTOWN ~4,115.0000,1,29,1,1,1.04140902,-56.953242,1.10000,0.90000,1.10000,0.90000
29062,JOHNSTOWN ~5,115.0000,1,29,1,1,1.04134989,-56.957948,1.10000,0.90000,1.10000,0.90000
29063,JOHNSTOWN ~6,115.0000,1,29,1,1,1.04147661,-56.947884,1.10000,0.90000,1.10000,0.90000
29064,JOHNSTOWN ~7,115.0000,1,29,1,1,1.03845048,-56.790093,1.10000,0.90000,1.10000,0.90000
29065,JOHNSTOWN ~8,115.0000,1,29,1,1,1.03823090,-56.804091,1.10000,0.90000,1.10000,0.90000
29066,JOHNSTOWN ~9,115.0000,1,29,1,1,1.03866208,-56.773875,1.10000,0.90000,1.10000,0.90000
29067,JOHNSTOWN~10,115.0000,1,29,1,1,1.03845048,-56.790093,1.10000,0.90000,1.10000,0.90000
29068,JOHNSTOWN~11,230.0000,1,29,1,1,1.04162669,-55.230026,1.10000,0.90000,1.10000,0.90000
29069,JOHNSTOWN~12,115.0000,1,29,1,1,1.03931832,-56.664390,1.10000,0.90000,1.10000,0.90000
29070,JOHNSTOWN~13,230.0000,1,29,1,1,1.04135358,-55.251722,1.10000,0.90000,1.10000,0.90000
29071,JOHNSTOWN~14,230.0000,1,29,1,1,1.04218066,-55.180364,1.10000,0.90000,1.10000,0.90000
29072,JOHNSTOWN~15,230.0000,1,29,1,1,1.04162669,-55.230026,1.10000,0.90000,1.10000,0.90000
29073,JOHNSTOWN~16,230.0000,1,29,1,1,1.04311061,-54.321358,1.10000,0.90000,1.10000,0.90000
29074,JOHNSTOWN~17,115.0000,1,29,1,1,1.04261446,-56.628357,1.10000,0.90000,1.10000,0.90000
29075,JOHNSTOWN~18,230.0000,1,29,1,1,1.04363859,-54.258913,1.10000,0.90000,1.10000,0.90000
29076,JOHNSTOWN~19,230.0000,1,29,1,1,1.04291284,-54.346074,1.10000,0.90000,1.10000,0.90000
29077,JOHNSTOWN~20,115.0000,1,29,1,1,1.04100466,-57.890409,1.10000,0.90000,1.10000,0.90000
29078,JOHNSTOWN~21,115.0000,1,29,1,1,1.04096496,-57.872746,1.10000,0.90000,1.10000,0.90000
29079,JOHNSTOWN~22,115.0000,1,29,1,1,1.04087925,-57.492865,1.10000,0.90000,1.10000,0.90000
29080,JOHNSTOWN~23,115.0000,1,29,1,1,1.04084229,-57.499872,1.10000,0.90000,1.10000,0.90000
29081,CENTRAL CI~1,115.0000,1,29,1,1,1.04056919,-56.663574,1.10000,0.90000,1.10000,0.90000
29082,DAVIDSVILL~1,115.0000,1,29,1,1,1.02807784,-57.244857,1.10000,0.90000,1.10000,0.90000
29083,EBENSBURG ~1,115.0000,1,29,1,1,1.04149747,-57.646278,1.10000,0.90000,1.10000,0.90000
29084,LILLY 1 1   ,115.0000,1,29,1,1,1.04365063,-60.370690,1.10000,0.90000,1.10000,0.90000
29085,LILLY 1 2   ,115.0000,1,29,1,1,1.04368234,-60.366776,1.10000,0.90000,1.10000,0.90000
29086,LORETTO 1   ,115.0000,1,29,1,1,1.04288518,-58.797089,1.10000,0.90000,1.10000,0.90000
29087,MINERAL PO~1,115.0000,1,29,1,1,1.04451656,-57.349328,1.10000,0.90000,1.10000,0.90000
29088,MINERAL PO~2,115.0000,1,29,1,1,1.04445243,-57.354082,1.10000,0.90000,1.10000,0.90000
29089,NANTY GLO 1 ,115.0000,1,29,1,1,1.04137099,-57.156266,1.10000,0.90000,1.10000,0.90000
29090,NEW FLOREN~1,115.0000,1,29,1,1,1.03685796,-57.782594,1.10000,0.90000,1.10000,0.90000
29091,PORTAGE 1 1 ,115.0000,1,29,1,1,1.04658401,-57.923645,1.10000,0.90000,1.10000,0.90000
29092,PORTAGE 1 2 ,115.0000,1,29,1,1,1.04646552,-57.932346,1.10000,0.90000,1.10000,0.90000
29093,SALIX 1     ,115.0000,1,29,1,1,1.04537296,-56.664851,1.10000,0.90000,1.10000,0.90000
29094,SEWARD 1    ,115.0000,1,29,1,1,1.04666305,-54.687457,1.10000,0.90000,1.10000,0.90000
29095,SEWARD 2    ,115.0000,1,29,1,1,1.04664695,-54.690834,1.10000,0.90000,1.10000,0.90000
29096,SEWARD 4    ,115.0000,1,29,1,1,1.04667878,-54.684328,1.10000,0.90000,1.10000,0.90000
29097,SIDMAN 1 1  ,115.0000,1,29,1,1,1.03897643,-60.149248,1.10000,0.90000,1.10000,0.90000
29098,SOUTH FORK 1,115.0000,1,29,1,1,1.03476286,-56.969180,1.10000,0.90000,1.10000,0.90000
29099,SOUTH FORK 2,18.0000,1,29,1,1,1.03476286,-56.969180,1.10000,0.90000,1.10000,0.90000
29100,SOUTH FORK 3,18.0000,1,29,1,1,1.03476286,-56.969180,1.10000,0.90000,1.10000,0.90000
29102,SUMMERHILL 1,115.0000,1,29,1,1,1.03973997,-58.655991,1.10000,0.90000,1.10000,0.90000
29103,WINDBER 1   ,115.0000,1,29,1,1,1.02809978,-57.374586,1.10000,0.90000,1.10000,0.90000
29104,WINDBER 2   ,115.0000,1,29,1,1,1.02788627,-57.391286,1.10000,0.90000,1.10000,0.90000
29105,SHEFFIELD ~6,115.0000,1,29,1,1,1.05000150,-69.409352,1.10000,0.90000,1.10000,0.90000
29106,SHEFFIELD ~7,115.0000,1,29,1,1,1.04996848,-69.412651,1.10000,0.90000,1.10000,0.90000
29107,ALTOONA 1 1 ,230.0000,1,29,1,1,1.04564381,-57.553373,1.10000,0.90000,1.10000,0.90000
29108,ALTOONA 1 2 ,115.0000,1,29,1,1,1.04784763,-59.394656,1.10000,0.90000,1.10000,0.90000
29109,ALTOONA 1 3 ,13.8000,1,29,1,1,1.04896879,-60.092517,1.10000,0.90000,1.10000,0.90000
29111,ALTOONA 1 5 ,230.0000,1,29,1,1,1.04550886,-57.575947,1.10000,0.90000,1.10000,0.90000
29112,ALTOONA 1 7 ,230.0000,1,29,1,1,1.04588032,-57.469020,1.10000,0.90000,1.10000,0.90000
29113,ALTOONA 2 1 ,115.0000,1,29,1,1,1.03911567,-61.262596,1.10000,0.90000,1.10000,0.90000
29114,ALTOONA 2 2 ,115.0000,1,29,1,1,1.03893316,-61.282759,1.10000,0.90000,1.10000,0.90000
29115,ALTOONA 3 1 ,230.0000,1,29,1,1,1.04134941,-58.015613,1.10000,0.90000,1.10000,0.90000
29116,ALTOONA 3 2 ,115.0000,1,29,1,1,1.04981470,-60.262008,1.10000,0.90000,1.10000,0.90000
29117,ALTOONA 3 3 ,230.0000,1,29,1,1,1.04214871,-57.970554,1.10000,0.90000,1.10000,0.90000
29118,ALTOONA 4 1 ,115.0000,1,29,1,1,1.04523230,-60.548008,1.10000,0.90000,1.10000,0.90000
29119,ALTOONA 4 2 ,115.0000,1,29,1,1,1.04502535,-60.569189,1.10000,0.90000,1.10000,0.90000
29120,ALTOONA 4 4 ,115.0000,1,29,1,1,1.04543340,-60.528645,1.10000,0.90000,1.10000,0.90000
29121,ALEXANDRIA~1,115.0000,1,29,1,1,1.03911030,-62.321679,1.10000,0.90000,1.10000,0.90000
29122,ALEXANDRIA~2,115.0000,1,29,1,1,1.03907812,-62.324814,1.10000,0.90000,1.10000,0.90000
29123,ALEXANDRIA~3,115.0000,1,29,1,1,1.03913999,-62.318796,1.10000,0.90000,1.10000,0.90000
29124,BELLWOOD 1  ,115.0000,1,29,1,1,1.04673541,-60.005561,1.10000,0.90000,1.10000,0.90000
29125,BELLWOOD 2  ,115.0000,1,29,1,1,1.04675972,-60.002160,1.10000,0.90000,1.10000,0.90000
29126,CLAYSBURG 1 ,115.0000,1,29,1,1,1.04290688,-61.148143,1.10000,0.90000,1.10000,0.90000
29127,CLAYSBURG 2 ,115.0000,1,29,1,1,1.04297149,-61.143252,1.10000,0.90000,1.10000,0.90000
29128,COALPORT 1  ,115.0000,1,29,1,1,1.03821075,-61.821162,1.10000,0.90000,1.10000,0.90000
29129,COALPORT 2  ,115.0000,1,29,1,1,1.03819168,-61.824366,1.10000,0.90000,1.10000,0.90000
29130,CRESSON 1   ,115.0000,1,29,1,1,1.04254711,-60.221962,1.10000,0.90000,1.10000,0.90000
29131,DUNCANSVIL~1,115.0000,1,29,1,1,1.04286885,-60.998323,1.10000,0.90000,1.10000,0.90000
29132,EAST FREED~1,115.0000,1,29,1,1,1.04354608,-61.269426,1.10000,0.90000,1.10000,0.90000
29133,FALLENTIMB~1,115.0000,1,29,1,1,1.03518915,-61.515095,1.10000,0.90000,1.10000,0.90000
29134,HASTINGS 2 1,115.0000,1,29,1,1,1.03473639,-58.792294,1.10000,0.90000,1.10000,0.90000
29135,HASTINGS 2 2,115.0000,1,29,1,1,1.03470385,-58.795751,1.10000,0.90000,1.10000,0.90000
29136,HOLLIDAYSB~1,115.0000,1,29,1,1,1.04656219,-60.489631,1.10000,0.90000,1.10000,0.90000
29137,HOLLIDAYSB~2,115.0000,1,29,1,1,1.04638958,-60.509035,1.10000,0.90000,1.10000,0.90000
29138,HOPEWELL 2 1,115.0000,1,29,1,1,1.03300166,-67.090004,1.10000,0.90000,1.10000,0.90000
29139,HOUTZDALE 1 ,115.0000,1,29,1,1,1.03958392,-63.185076,1.10000,0.90000,1.10000,0.90000
29140,HOUTZDALE 2 ,115.0000,1,29,1,1,1.03952479,-63.192459,1.10000,0.90000,1.10000,0.90000
29141,HUNTINGDON~1,230.0000,1,29,1,1,1.04368901,-62.496279,1.10000,0.90000,1.10000,0.90000
29142,HUNTINGDON~2,115.0000,1,29,1,1,1.04709268,-64.197255,1.10000,0.90000,1.10000,0.90000
29143,HUNTINGDON~3,230.0000,1,29,1,1,1.04347646,-62.520082,1.10000,0.90000,1.10000,0.90000
29144,HUNTINGDON~4,230.0000,1,29,1,1,1.04395092,-62.439253,1.10000,0.90000,1.10000,0.90000
29145,IMLER 1     ,115.0000,1,29,1,1,1.03686619,-61.762873,1.10000,0.90000,1.10000,0.90000
29146,MARTINSBUR~1,115.0000,1,29,1,1,1.04552162,-62.619570,1.10000,0.90000,1.10000,0.90000
29147,OSCEOLA MI~1,115.0000,1,29,1,1,1.04028702,-63.584601,1.10000,0.90000,1.10000,0.90000
29148,PATTON 1 1  ,115.0000,1,29,1,1,1.03557134,-59.616288,1.10000,0.90000,1.10000,0.90000
29149,PATTON 1 2  ,115.0000,1,29,1,1,1.03553486,-59.623692,1.10000,0.90000,1.10000,0.90000
29150,PETERSBURG~3,115.0000,1,29,1,1,1.04532099,-65.391316,1.10000,0.90000,1.10000,0.90000
29151,PETERSBURG~4,115.0000,1,29,1,1,1.04530537,-65.394239,1.10000,0.90000,1.10000,0.90000
29152,ROARING SP~1,115.0000,1,29,1,1,1.03645027,-63.754126,1.10000,0.90000,1.10000,0.90000
29153,SAXTON 1    ,115.0000,1,29,1,1,1.03343010,-65.713749,1.10000,0.90000,1.10000,0.90000
29154,TYRONE 1 1  ,115.0000,1,29,1,1,1.03817570,-62.965274,1.10000,0.90000,1.10000,0.90000
29155,TYRONE 1 2  ,13.8000,1,29,1,1,1.03817570,-62.965274,1.10000,0.90000,1.10000,0.90000
29156,TYRONE 1 3  ,13.8000,1,29,1,1,1.03817570,-62.965274,1.10000,0.90000,1.10000,0.90000
29158,TYRONE 1 5  ,115.0000,1,29,1,1,1.03804076,-62.982055,1.10000,0.90000,1.10000,0.90000
29159,TYRONE 1 7  ,115.0000,1,29,1,1,1.03830135,-62.948704,1.10000,0.90000,1.10000,0.90000
29160,WILLIAMSBU~1,115.0000,1,29,1,1,1.04151154,-62.406810,1.10000,0.90000,1.10000,0.90000
29161,WILLIAMSBU~2,115.0000,1,29,1,1,1.04147661,-62.413442,1.10000,0.90000,1.10000,0.90000
29162,BRADFORD 3 1,230.0000,1,29,1,1,1.03720891,-64.335396,1.10000,0.90000,1.10000,0.90000
29163,BRADFORD 3 2,115.0000,1,29,1,1,1.05463493,-64.943112,1.10000,0.90000,1.10000,0.90000
29164,BRADFORD 3 3,18.0000,1,29,1,1,1.05463493,-64.943112,1.10000,0.90000,1.10000,0.90000
29165,BRADFORD 3 4,18.0000,1,29,1,1,1.05463493,-64.943112,1.10000,0.90000,1.10000,0.90000
29167,BRADFORD 3 6,230.0000,1,29,1,1,1.03700793,-64.361323,1.10000,0.90000,1.10000,0.90000
29168,BRADFORD 3 8,230.0000,1,29,1,1,1.03763747,-64.301989,1.10000,0.90000,1.10000,0.90000
29169,AUSTIN 1    ,115.0000,1,29,1,1,1.03477478,-68.191885,1.10000,0.90000,1.10000,0.90000
29170,ELDRED 1    ,115.0000,1,29,1,1,1.01776493,-70.219303,1.10000,0.90000,1.10000,0.90000
29171,KANE 1      ,115.0000,1,29,1,1,1.03923917,-65.558307,1.10000,0.90000,1.10000,0.90000
29172,LEWIS RUN 1 ,115.0000,1,29,1,1,1.04597461,-65.372738,1.10000,0.90000,1.10000,0.90000
29173,LEWIS RUN 2 ,115.0000,1,29,1,1,1.04594088,-65.376378,1.10000,0.90000,1.10000,0.90000
29174,PORT ALLEG~1,115.0000,1,29,1,1,1.01801932,-69.521333,1.10000,0.90000,1.10000,0.90000
29175,ROULETTE 1  ,115.0000,1,29,1,1,1.01806664,-69.740405,1.10000,0.90000,1.10000,0.90000
29176,ROULETTE 2  ,115.0000,1,29,1,1,1.01804245,-69.742358,1.10000,0.90000,1.10000,0.90000
29177,SHINGLEHOU~1,115.0000,1,29,1,1,1.01842225,-70.060112,1.10000,0.90000,1.10000,0.90000
29178,SMETHPORT 1 ,115.0000,1,29,1,1,1.02189898,-68.598588,1.10000,0.90000,1.10000,0.90000
29179,SMETHPORT 2 ,115.0000,1,29,1,1,1.02194667,-68.592851,1.10000,0.90000,1.10000,0.90000
29180,STATE COLL~1,115.0000,1,29,1,1,1.04893780,-65.164786,1.10000,0.90000,1.10000,0.90000
29181,STATE COLL~2,500.0000,1,29,1,1,1.04292595,-62.222736,1.10000,0.90000,1.10000,0.90000
29182,STATE COLL~3,230.0000,1,29,1,1,1.04457796,-62.849167,1.10000,0.90000,1.10000,0.90000
29183,STATE COLL~4,115.0000,1,29,1,1,1.05216217,-64.878847,1.10000,0.90000,1.10000,0.90000
29184,STATE COLL~5,500.0000,1,29,1,1,1.04272401,-62.251259,1.10000,0.90000,1.10000,0.90000
29185,STATE COLL~6,230.0000,1,29,1,1,1.04394245,-62.815023,1.10000,0.90000,1.10000,0.90000
29186,UNIVERSITY~1,115.0000,1,29,1,1,1.04089284,-64.848951,1.10000,0.90000,1.10000,0.90000
29187,UNIVERSITY~2,115.0000,1,29,1,1,1.04074490,-64.865951,1.10000,0.90000,1.10000,0.90000
29188,UNIVERSITY~3,115.0000,1,29,1,1,1.04102147,-64.832880,1.10000,0.90000,1.10000,0.90000
29189,STATE COLL~7,230.0000,1,29,1,1,1.03665352,-62.789485,1.10000,0.90000,1.10000,0.90000
29190,STATE COLL~8,115.0000,1,29,1,1,1.05034101,-65.120854,1.10000,0.90000,1.10000,0.90000
29191,STATE COLL~9,230.0000,1,29,1,1,1.03744376,-62.771453,1.10000,0.90000,1.10000,0.90000
29192,AARONSBURG 1,115.0000,1,29,1,1,1.03258348,-71.193111,1.10000,0.90000,1.10000,0.90000
29193,BEECH CREE~1,115.0000,1,29,1,1,1.02775550,-69.200219,1.10000,0.90000,1.10000,0.90000
29194,BEECH CREE~2,115.0000,1,29,1,1,1.02770889,-69.203880,1.10000,0.90000,1.10000,0.90000
29195,BELLEFONTE~1,230.0000,1,29,1,1,1.03129077,-64.031664,1.10000,0.90000,1.10000,0.90000
29196,BELLEFONTE~2,115.0000,1,29,1,1,1.03155947,-65.559106,1.10000,0.90000,1.10000,0.90000
29197,BELLEFONTE~3,230.0000,1,29,1,1,1.03103638,-64.048658,1.10000,0.90000,1.10000,0.90000
29198,BELLEFONTE~4,230.0000,1,29,1,1,1.03167450,-63.981162,1.10000,0.90000,1.10000,0.90000
29199,BELLEFONTE~5,115.0000,1,29,1,1,1.02292156,-68.829469,1.10000,0.90000,1.10000,0.90000
29200,BELLEFONTE~6,115.0000,1,29,1,1,1.02277040,-68.846620,1.10000,0.90000,1.10000,0.90000
29201,BOALSBURG 1 ,115.0000,1,29,1,1,1.04705024,-66.967150,1.10000,0.90000,1.10000,0.90000
29202,CENTRE HAL~1,115.0000,1,29,1,1,1.04368186,-67.122660,1.10000,0.90000,1.10000,0.90000
29203,CENTRE HAL~2,115.0000,1,29,1,1,1.04360855,-67.128212,1.10000,0.90000,1.10000,0.90000
29204,CLEARFIELD~1,115.0000,1,29,1,1,1.03391361,-63.913789,1.10000,0.90000,1.10000,0.90000
29205,CLEARFIELD~2,115.0000,1,29,1,1,1.03375912,-63.935434,1.10000,0.90000,1.10000,0.90000
29206,CLEARFIELD~3,115.0000,1,29,1,1,1.03406358,-63.892035,1.10000,0.90000,1.10000,0.90000
29207,CURWENSVIL~1,115.0000,1,29,1,1,1.03082681,-62.569232,1.10000,0.90000,1.10000,0.90000
29208,GRAMPIAN 1  ,115.0000,1,29,1,1,1.02956450,-63.635882,1.10000,0.90000,1.10000,0.90000
29209,GRAMPIAN 2  ,115.0000,1,29,1,1,1.02952814,-63.641244,1.10000,0.90000,1.10000,0.90000
29210,HOWARD 1 1  ,115.0000,1,29,1,1,1.02675283,-67.535531,1.10000,0.90000,1.10000,0.90000
29211,HOWARD 1 2  ,115.0000,1,29,1,1,1.02669525,-67.543549,1.10000,0.90000,1.10000,0.90000
29212,JULIAN 1    ,115.0000,1,29,1,1,1.02476084,-67.977710,1.10000,0.90000,1.10000,0.90000
29213,JULIAN 2    ,115.0000,1,29,1,1,1.02468896,-67.985545,1.10000,0.90000,1.10000,0.90000
29214,JULIAN 4    ,115.0000,1,29,1,1,1.02482533,-67.969999,1.10000,0.90000,1.10000,0.90000
29215,KARTHAUS 1  ,115.0000,1,29,1,1,1.03020406,-66.433814,1.10000,0.90000,1.10000,0.90000
29216,KARTHAUS 2  ,115.0000,1,29,1,1,1.03022826,-66.432004,1.10000,0.90000,1.10000,0.90000
29217,MORRISDALE 1,115.0000,1,29,1,1,1.04508495,-64.272879,1.10000,0.90000,1.10000,0.90000
29218,MORRISDALE 2,115.0000,1,29,1,1,1.04504287,-64.280809,1.10000,0.90000,1.10000,0.90000
29219,MORRISDALE 4,115.0000,1,29,1,1,1.04494643,-64.261862,1.10000,0.90000,1.10000,0.90000
29220,PENNSYLVAN~1,115.0000,1,29,1,1,1.03942239,-63.512966,1.10000,0.90000,1.10000,0.90000
29221,PENNSYLVAN~2,115.0000,1,29,1,1,1.03940368,-63.515630,1.10000,0.90000,1.10000,0.90000
29222,PHILIPSBUR~1,115.0000,1,29,1,1,1.04176402,-64.011030,1.10000,0.90000,1.10000,0.90000
29223,PORT MATIL~1,115.0000,1,29,1,1,1.04772818,-64.986347,1.10000,0.90000,1.10000,0.90000
29224,REBERSBURG 1,115.0000,1,29,1,1,1.02675402,-74.347156,1.10000,0.90000,1.10000,0.90000
29225,SPRING MIL~1,115.0000,1,29,1,1,1.03948367,-68.685161,1.10000,0.90000,1.10000,0.90000
29226,WARRIORS M~1,115.0000,1,29,1,1,1.03923094,-62.918767,1.10000,0.90000,1.10000,0.90000
29227,WOODLAND 1  ,115.0000,1,29,1,1,1.03748775,-64.465764,1.10000,0.90000,1.10000,0.90000
29228,WELLSBORO 1 ,230.0000,1,29,1,1,1.04508340,-69.835618,1.10000,0.90000,1.10000,0.90000
29229,WELLSBORO 2 ,115.0000,1,29,1,1,1.05239749,-71.142800,1.10000,0.90000,1.10000,0.90000
29230,WELLSBORO 3 ,230.0000,1,29,1,1,1.04534686,-69.808297,1.10000,0.90000,1.10000,0.90000
29231,COLUMBIA C~1,115.0000,1,29,1,1,1.05067742,-74.178211,1.10000,0.90000,1.10000,0.90000
29232,COUDERSPOR~1,230.0000,1,29,1,1,1.04449022,-67.449450,1.10000,0.90000,1.10000,0.90000
29233,COUDERSPOR~2,115.0000,1,29,1,1,1.04831946,-68.597400,1.10000,0.90000,1.10000,0.90000
29234,COUDERSPOR~3,230.0000,1,29,1,1,1.04442215,-67.456888,1.10000,0.90000,1.10000,0.90000
29235,COVINGTON ~1,115.0000,1,29,1,1,1.04368627,-74.075990,1.10000,0.90000,1.10000,0.90000
29236,COVINGTON ~2,115.0000,1,29,1,1,1.04373085,-74.070027,1.10000,0.90000,1.10000,0.90000
29237,ELKLAND 1   ,115.0000,1,29,1,1,1.04727685,-73.768085,1.10000,0.90000,1.10000,0.90000
29238,ELKLAND 2   ,115.0000,1,29,1,1,1.04723537,-73.770612,1.10000,0.90000,1.10000,0.90000
29239,GALETON 1   ,115.0000,1,29,1,1,1.03940117,-68.743573,1.10000,0.90000,1.10000,0.90000
29240,GALETON 2   ,115.0000,1,29,1,1,1.03941453,-68.740861,1.10000,0.90000,1.10000,0.90000
29241,GENESEE 1   ,115.0000,1,29,1,1,1.04859984,-69.132122,1.10000,0.90000,1.10000,0.90000
29242,GILLETT 1   ,115.0000,1,29,1,1,1.04874086,-74.572989,1.10000,0.90000,1.10000,0.90000
29243,GILLETT 2   ,115.0000,1,29,1,1,1.04869974,-74.577299,1.10000,0.90000,1.10000,0.90000
