BusNum,Name,BaseKV,Type,Area,Zone,Owner,Vm,Va,Vmax,Vmin,Other1,Other2
120224,VON ORMY 4 1,69.0000,1,6,1,1,1.02501571,3.024426,1.10000,0.90000,1.10000,0.90000
120225,UNIVERSAL ~1,69.0000,1,6,1,1,0.99791920,-1.892522,1.10000,0.90000,1.10000,0.90000
120226,SAN ANTONI~1,69.0000,1,6,1,1,1.00754428,-0.933166,1.10000,0.90000,1.10000,0.90000
120227,UNIVERSAL~15,138.0000,1,6,1,1,1.00697589,0.003186,1.10000,0.90000,1.10000,0.90000
120228,UNIVERSAL~16,69.0000,1,6,1,1,0.99852306,-2.364793,1.10000,0.90000,1.10000,0.90000
120229,UNIVERSAL~17,69.0000,1,6,1,1,0.99454075,-2.358859,1.10000,0.90000,1.10000,0.90000
120230,SAN ANTON~15,69.0000,1,6,1,1,1.00496888,-2.651449,1.10000,0.90000,1.10000,0.90000
120231,SAN ANTON~30,69.0000,1,6,1,1,1.00505269,-1.918794,1.10000,0.90000,1.10000,0.90000
120232,SAN ANTON~46,69.0000,1,6,1,1,1.00992417,-0.678127,1.10000,0.90000,1.10000,0.90000
120233,UNIVERSAL~18,69.0000,1,6,1,1,0.99907297,-2.635479,1.10000,0.90000,1.10000,0.90000
120234,UNIVERSAL~19,69.0000,1,6,1,1,0.99921793,-1.903880,1.10000,0.90000,1.10000,0.90000
120235,UNIVERSAL~20,138.0000,1,6,1,1,1.00811195,1.560552,1.10000,0.90000,1.10000,0.90000
120236,UNIVERSAL~21,69.0000,1,6,1,1,1.00662935,-1.440346,1.10000,0.90000,1.10000,0.90000
120237,UNIVERSAL~22,69.0000,1,6,1,1,0.99766147,-2.495758,1.10000,0.90000,1.10000,0.90000
120238,UNIVERSAL~23,69.0000,1,6,1,1,1.01097393,-1.666889,1.10000,0.90000,1.10000,0.90000
120239,SAN ANTON~61,138.0000,1,6,1,1,1.00795305,0.248392,1.10000,0.90000,1.10000,0.90000
120240,SAN ANTON~62,69.0000,1,6,1,1,1.00938928,-2.016121,1.10000,0.90000,1.10000,0.90000
120241,SAN ANTON~73,138.0000,1,6,1,1,1.01535153,1.893952,1.10000,0.90000,1.10000,0.90000
120242,SAN ANTON~74,69.0000,1,6,1,1,1.00921726,-0.655954,1.10000,0.90000,1.10000,0.90000
120243,UNIVERSAL~24,69.0000,1,6,1,1,0.99496764,-2.298816,1.10000,0.90000,1.10000,0.90000
120244,ATASCOSA 1 1,69.0000,1,6,1,1,1.01756537,1.142228,1.10000,0.90000,1.10000,0.90000
120245,LACKLAND A~1,138.0000,1,6,1,1,1.02121949,4.242494,1.10000,0.90000,1.10000,0.90000
120246,LACKLAND A~2,69.0000,1,6,1,1,1.01358247,1.551399,1.10000,0.90000,1.10000,0.90000
120247,LACKLAND ~16,69.0000,1,6,1,1,1.00863516,0.946083,1.10000,0.90000,1.10000,0.90000
120248,RIO MEDINA~4,138.0000,1,6,1,1,1.01896787,4.254979,1.10000,0.90000,1.10000,0.90000
120249,RIO MEDINA~5,69.0000,1,6,1,1,1.01705766,1.651317,1.10000,0.90000,1.10000,0.90000
120250,ATASCOSA 2 1,69.0000,1,6,1,1,1.01773298,0.755163,1.10000,0.90000,1.10000,0.90000
120251,LACKLAND ~36,69.0000,1,6,1,1,1.01269472,1.403383,1.10000,0.90000,1.10000,0.90000
120252,LACKLAND ~37,138.0000,1,6,1,1,1.01933336,3.951646,1.10000,0.90000,1.10000,0.90000
120253,LACKLAND ~38,69.0000,1,6,1,1,1.01762915,1.546696,1.10000,0.90000,1.10000,0.90000
120254,LACKLAND ~39,69.0000,1,6,1,1,1.01972973,1.337017,1.10000,0.90000,1.10000,0.90000
120255,ATASCOSA 3 1,69.0000,1,6,1,1,1.01908100,0.308375,1.10000,0.90000,1.10000,0.90000
120256,SOMERSET 2 1,69.0000,1,6,1,1,1.02377141,-0.314461,1.10000,0.90000,1.10000,0.90000
120257,ATASCOSA 4 1,69.0000,1,6,1,1,1.01506293,1.528802,1.10000,0.90000,1.10000,0.90000
120258,LACKLAND ~40,138.0000,1,6,1,1,1.02258384,3.633814,1.10000,0.90000,1.10000,0.90000
120259,LACKLAND ~41,69.0000,1,6,1,1,1.02296472,1.581539,1.10000,0.90000,1.10000,0.90000
120260,LACKLAND ~42,138.0000,1,6,1,1,1.02621567,3.713664,1.10000,0.90000,1.10000,0.90000
120261,LACKLAND ~43,69.0000,1,6,1,1,1.01999676,1.366748,1.10000,0.90000,1.10000,0.90000
120262,SAN ANTON~75,69.0000,1,6,1,1,1.01113403,-0.830674,1.10000,0.90000,1.10000,0.90000
120263,SAN ANTON~76,69.0000,1,6,1,1,1.01658762,-0.279586,1.10000,0.90000,1.10000,0.90000
120264,SAN ANTON~77,69.0000,1,6,1,1,1.01198447,0.576096,1.10000,0.90000,1.10000,0.90000
120265,SAN ANTONI~2,69.0000,1,6,1,1,1.02319229,-1.330672,1.10000,0.90000,1.10000,0.90000
120266,SAN ANTONI~3,69.0000,1,6,1,1,1.01144314,-1.033374,1.10000,0.90000,1.10000,0.90000
120267,SAN ANTONI~4,69.0000,1,6,1,1,1.01383352,-0.389500,1.10000,0.90000,1.10000,0.90000
120268,SAN ANTONI~5,138.0000,1,6,1,1,1.01732635,2.800179,1.10000,0.90000,1.10000,0.90000
120269,SAN ANTONI~6,69.0000,1,6,1,1,1.01446629,0.737730,1.10000,0.90000,1.10000,0.90000
120270,SAN ANTONI~7,69.0000,1,6,1,1,1.01331365,-0.109812,1.10000,0.90000,1.10000,0.90000
120271,SAN ANTONI~8,69.0000,1,6,1,1,1.01062322,-1.694872,1.10000,0.90000,1.10000,0.90000
120272,SAN ANTONI~9,69.0000,1,6,1,1,1.01541340,-1.454945,1.10000,0.90000,1.10000,0.90000
120273,LACKLAND ~44,69.0000,1,6,1,1,1.02930248,-1.496934,1.10000,0.90000,1.10000,0.90000
120274,SAN ANTON~10,69.0000,1,6,1,1,1.01255441,-0.235660,1.10000,0.90000,1.10000,0.90000
120275,SAN ANTON~11,138.0000,1,6,1,1,1.01605749,2.455111,1.10000,0.90000,1.10000,0.90000
120276,SAN ANTON~12,69.0000,1,6,1,1,1.01348579,-0.176119,1.10000,0.90000,1.10000,0.90000
120277,SAN ANTON~13,138.0000,1,6,1,1,1.02325022,-0.888543,1.10000,0.90000,1.10000,0.90000
120278,SAN ANTON~14,69.0000,1,6,1,1,1.01367331,-1.111467,1.10000,0.90000,1.10000,0.90000
120279,LACKLAND ~45,138.0000,1,6,1,1,1.02630591,0.822318,1.10000,0.90000,1.10000,0.90000
120280,LACKLAND ~46,69.0000,1,6,1,1,1.02276301,-0.849775,1.10000,0.90000,1.10000,0.90000
120281,SAN ANTON~16,69.0000,1,6,1,1,1.02087057,-1.439072,1.10000,0.90000,1.10000,0.90000
120282,SAN ANTON~17,69.0000,1,6,1,1,1.00311446,-1.347852,1.10000,0.90000,1.10000,0.90000
120283,SAN ANTON~18,69.0000,1,6,1,1,1.00915098,-0.561562,1.10000,0.90000,1.10000,0.90000
120284,SAN ANTON~19,69.0000,1,6,1,1,1.01150441,0.669466,1.10000,0.90000,1.10000,0.90000
120285,SAN ANTON~20,69.0000,1,6,1,1,1.00056219,-1.490740,1.10000,0.90000,1.10000,0.90000
120286,SAN ANTON~21,69.0000,1,6,1,1,1.03034282,1.034508,1.10000,0.90000,1.10000,0.90000
120287,SAN ANTON~22,138.0000,1,6,1,1,1.01876569,3.207473,1.10000,0.90000,1.10000,0.90000
120288,SAN ANTON~23,69.0000,1,6,1,1,1.01592791,0.132695,1.10000,0.90000,1.10000,0.90000
120289,BULVERDE 1 1,138.0000,1,6,1,1,1.02099407,-0.363288,1.10000,0.90000,1.10000,0.90000
120290,BULVERDE 1 2,69.0000,1,6,1,1,1.01800144,-1.958507,1.10000,0.90000,1.10000,0.90000
120291,SPRING BRA~1,69.0000,1,6,1,1,1.01489758,-2.376861,1.10000,0.90000,1.10000,0.90000
120292,SPRING BRA~2,138.0000,1,6,1,1,1.02068889,-0.982495,1.10000,0.90000,1.10000,0.90000
120293,SPRING BRA~3,69.0000,1,6,1,1,1.02259731,-1.956292,1.10000,0.90000,1.10000,0.90000
120294,SPRING BRA~4,69.0000,1,6,1,1,1.01761341,-2.134877,1.10000,0.90000,1.10000,0.90000
120295,BULVERDE 2 1,69.0000,1,6,1,1,1.01514220,-2.557337,1.10000,0.90000,1.10000,0.90000
120296,BULVERDE 3 1,69.0000,1,6,1,1,1.01522851,-2.750364,1.10000,0.90000,1.10000,0.90000
120297,BULVERDE 4 1,69.0000,1,6,1,1,1.02067780,-1.640769,1.10000,0.90000,1.10000,0.90000
120298,BULVERDE 5 1,69.0000,1,6,1,1,1.01690221,-2.075997,1.10000,0.90000,1.10000,0.90000
120299,SPRING BRA~5,69.0000,1,6,1,1,1.02190316,-1.895944,1.10000,0.90000,1.10000,0.90000
120300,HELOTES 8 1 ,69.0000,1,6,1,1,1.01825953,-2.756622,1.10000,0.90000,1.10000,0.90000
120301,HELOTES 9 1 ,69.0000,1,6,1,1,1.01401782,0.582429,1.10000,0.90000,1.10000,0.90000
120302,RIO MEDINA~6,138.0000,1,6,1,1,1.02349448,1.678077,1.10000,0.90000,1.10000,0.90000
120303,RIO MEDINA~7,69.0000,1,6,1,1,1.02029860,0.605854,1.10000,0.90000,1.10000,0.90000
120304,HELOTES 10 1,69.0000,1,6,1,1,1.02290273,-2.967269,1.10000,0.90000,1.10000,0.90000
120305,SAN ANTON~24,69.0000,1,6,1,1,1.00444484,-1.745827,1.10000,0.90000,1.10000,0.90000
120306,LACKLAND A~3,69.0000,1,6,1,1,1.01066005,-0.951450,1.10000,0.90000,1.10000,0.90000
120307,LACKLAND A~4,69.0000,1,6,1,1,1.01340306,-0.621291,1.10000,0.90000,1.10000,0.90000
120308,HELOTES 11 1,69.0000,1,6,1,1,1.01908469,0.144093,1.10000,0.90000,1.10000,0.90000
120309,LACKLAND A~5,138.0000,1,6,1,1,1.01579928,3.178321,1.10000,0.90000,1.10000,0.90000
120310,LACKLAND A~6,69.0000,1,6,1,1,1.01513124,-0.300775,1.10000,0.90000,1.10000,0.90000
120311,SAN ANTON~25,138.0000,1,6,1,1,1.02702129,-0.182769,1.10000,0.90000,1.10000,0.90000
120312,SAN ANTON~26,69.0000,1,6,1,1,1.00510490,-1.622913,1.10000,0.90000,1.10000,0.90000
120313,SAN ANTON~27,13.8000,1,6,1,1,1.02024889,-0.626307,1.10000,0.90000,1.10000,0.90000
120314,SAN ANTON~28,1.0000,1,6,1,1,1.02024889,-0.626307,1.10000,0.90000,1.10000,0.90000
120315,HELOTES 12 1,138.0000,1,6,1,1,1.02706778,1.132642,1.10000,0.90000,1.10000,0.90000
120316,HELOTES 12 2,69.0000,1,6,1,1,1.01764107,-0.159728,1.10000,0.90000,1.10000,0.90000
120317,HELOTES 13 1,138.0000,1,6,1,1,1.02819204,-0.079560,1.10000,0.90000,1.10000,0.90000
120318,HELOTES 13 2,69.0000,1,6,1,1,1.01947403,-2.696216,1.10000,0.90000,1.10000,0.90000
120319,HELOTES 14 1,138.0000,1,6,1,1,1.03116071,0.345357,1.10000,0.90000,1.10000,0.90000
120320,HELOTES 14 2,69.0000,1,6,1,1,1.01645410,-0.531692,1.10000,0.90000,1.10000,0.90000
120321,HELOTES 15 1,138.0000,1,6,1,1,1.02383816,1.293253,1.10000,0.90000,1.10000,0.90000
120322,HELOTES 15 2,69.0000,1,6,1,1,1.01697779,-0.124006,1.10000,0.90000,1.10000,0.90000
120323,LACKLAND A~7,69.0000,1,6,1,1,1.01541746,-0.942791,1.10000,0.90000,1.10000,0.90000
120324,SAN ANTON~29,69.0000,1,6,1,1,1.01179278,0.654288,1.10000,0.90000,1.10000,0.90000
120325,SAN ANTON~31,69.0000,1,6,1,1,1.01364481,-0.007904,1.10000,0.90000,1.10000,0.90000
120326,SAN ANTON~32,138.0000,1,6,1,1,1.02517617,4.736639,1.10000,0.90000,1.10000,0.90000
120327,SAN ANTON~33,69.0000,1,6,1,1,1.02033436,1.826724,1.10000,0.90000,1.10000,0.90000
120328,SAN ANTON~34,138.0000,1,6,1,1,1.02494490,4.305329,1.10000,0.90000,1.10000,0.90000
120329,SAN ANTON~35,69.0000,1,6,1,1,1.02013695,1.066733,1.10000,0.90000,1.10000,0.90000
120330,ELMENDORF~29,138.0000,1,6,1,1,1.02811420,5.374758,1.10000,0.90000,1.10000,0.90000
120331,ELMENDORF~30,69.0000,1,6,1,1,1.02384949,2.333031,1.10000,0.90000,1.10000,0.90000
120332,CONVERSE 1 1,69.0000,1,6,1,1,1.02005804,1.306825,1.10000,0.90000,1.10000,0.90000
120333,SAN ANTON~36,69.0000,1,6,1,1,1.01535392,1.149378,1.10000,0.90000,1.10000,0.90000
120334,SAN ANTON~37,69.0000,1,6,1,1,1.01793671,1.491952,1.10000,0.90000,1.10000,0.90000
120335,ELMENDORF~31,69.0000,1,6,1,1,1.02318883,2.003912,1.10000,0.90000,1.10000,0.90000
120336,SAN ANTON~38,138.0000,1,6,1,1,1.02483523,4.604123,1.10000,0.90000,1.10000,0.90000
120337,SAN ANTON~39,69.0000,1,6,1,1,1.02390945,2.801433,1.10000,0.90000,1.10000,0.90000
120338,CONVERSE 2 1,138.0000,1,6,1,1,1.01654255,2.706306,1.10000,0.90000,1.10000,0.90000
120339,CONVERSE 2 2,69.0000,1,6,1,1,1.01420522,-0.337557,1.10000,0.90000,1.10000,0.90000
120340,SAN ANTON~40,138.0000,1,6,1,1,1.02001715,3.565357,1.10000,0.90000,1.10000,0.90000
120341,SAN ANTON~41,69.0000,1,6,1,1,1.01337814,0.469055,1.10000,0.90000,1.10000,0.90000
120342,SAN ANTON~42,69.0000,1,6,1,1,1.01476109,0.048922,1.10000,0.90000,1.10000,0.90000
120343,ADKINS 3 1  ,69.0000,1,6,1,1,1.01489687,-0.339816,1.10000,0.90000,1.10000,0.90000
120344,SAINT HEDW~2,69.0000,1,6,1,1,1.01219058,-1.647463,1.10000,0.90000,1.10000,0.90000
120345,ADKINS 4 1  ,69.0000,1,6,1,1,1.01456642,-1.244305,1.10000,0.90000,1.10000,0.90000
120346,LA VERNIA ~2,69.0000,1,6,1,1,1.03089857,-4.131553,1.10000,0.90000,1.10000,0.90000
120347,SAINT HEDW~3,69.0000,1,6,1,1,1.01766300,-2.213816,1.10000,0.90000,1.10000,0.90000
120348,ADKINS 5 1  ,69.0000,1,6,1,1,1.01797020,0.521197,1.10000,0.90000,1.10000,0.90000
120349,SAINT HEDW~4,69.0000,1,6,1,1,1.00973690,-1.006258,1.10000,0.90000,1.10000,0.90000
120350,SUTHERLAND~2,69.0000,1,6,1,1,1.03574896,-5.322922,1.10000,0.90000,1.10000,0.90000
120351,BULVERDE 6 1,345.0000,1,6,1,1,1.03360367,6.318111,1.10000,0.90000,1.10000,0.90000
120352,BULVERDE 6 2,138.0000,1,6,1,1,1.02604127,3.466617,1.10000,0.90000,1.10000,0.90000
120353,BULVERDE 6 3,69.0000,1,6,1,1,1.04116261,-3.001345,1.10000,0.90000,1.10000,0.90000
120354,BULVERDE 6 4,13.8000,1,6,1,1,1.03070807,1.188879,1.10000,0.90000,1.10000,0.90000
120355,BULVERDE 6 5,1.0000,1,6,1,1,1.03070807,1.188879,1.10000,0.90000,1.10000,0.90000
120356,BULVERDE 7 1,138.0000,1,6,1,1,1.01779521,2.027299,1.10000,0.90000,1.10000,0.90000
120357,BULVERDE 7 2,69.0000,1,6,1,1,1.01882076,-3.163711,1.10000,0.90000,1.10000,0.90000
120358,BULVERDE 7 3,18.0000,1,6,1,1,1.01778948,0.442027,1.10000,0.90000,1.10000,0.90000
120359,BULVERDE 7 4,1.0000,1,6,1,1,1.01778948,0.442027,1.10000,0.90000,1.10000,0.90000
120360,BULVERDE 8 1,69.0000,1,6,1,1,1.01296568,-3.111146,1.10000,0.90000,1.10000,0.90000
120361,BULVERDE 9 1,69.0000,1,6,1,1,1.04288530,-3.068543,1.10000,0.90000,1.10000,0.90000
120362,BULVERDE 1~1,69.0000,1,6,1,1,1.03101575,-2.421354,1.10000,0.90000,1.10000,0.90000
120363,SAN ANTON~43,138.0000,1,6,1,1,1.01681757,1.202016,1.10000,0.90000,1.10000,0.90000
120364,SAN ANTON~44,69.0000,1,6,1,1,1.02454615,-1.744257,1.10000,0.90000,1.10000,0.90000
120365,BULVERDE 1~2,69.0000,1,6,1,1,1.04306507,-3.856560,1.10000,0.90000,1.10000,0.90000
120366,BULVERDE 1~3,69.0000,1,6,1,1,1.01821601,-2.165729,1.10000,0.90000,1.10000,0.90000
120367,BULVERDE 1~4,69.0000,1,6,1,1,1.03142726,-3.504752,1.10000,0.90000,1.10000,0.90000
120368,SAN ANTON~45,69.0000,1,6,1,1,1.00233817,-1.299073,1.10000,0.90000,1.10000,0.90000
120369,SAN ANTON~47,138.0000,1,6,1,1,1.01176453,0.537685,1.10000,0.90000,1.10000,0.90000
120370,SAN ANTON~48,69.0000,1,6,1,1,1.00873435,-0.818627,1.10000,0.90000,1.10000,0.90000
120371,SAN ANTON~49,138.0000,1,6,1,1,1.02509677,-1.237727,1.10000,0.90000,1.10000,0.90000
120372,SAN ANTON~50,69.0000,1,6,1,1,1.03794348,-2.792053,1.10000,0.90000,1.10000,0.90000
120373,SAN ANTON~51,69.0000,1,6,1,1,1.00554490,-1.725494,1.10000,0.90000,1.10000,0.90000
120374,SAN ANTON~52,138.0000,1,6,1,1,1.01070178,0.130762,1.10000,0.90000,1.10000,0.90000
120375,SAN ANTON~53,69.0000,1,6,1,1,1.00581825,-1.455047,1.10000,0.90000,1.10000,0.90000
120376,SAN ANTON~54,69.0000,1,6,1,1,1.01809275,-2.799663,1.10000,0.90000,1.10000,0.90000
120377,HELOTES 16 1,69.0000,1,6,1,1,1.01624310,-2.751847,1.10000,0.90000,1.10000,0.90000
120378,SAN ANTON~55,69.0000,1,6,1,1,1.01455104,-2.289812,1.10000,0.90000,1.10000,0.90000
120379,SAN ANTON~56,69.0000,1,6,1,1,1.01148057,-1.492376,1.10000,0.90000,1.10000,0.90000
120380,SAN ANTON~57,138.0000,1,6,1,1,1.01360023,0.786317,1.10000,0.90000,1.10000,0.90000
120381,SAN ANTON~58,69.0000,1,6,1,1,1.01208448,-1.008545,1.10000,0.90000,1.10000,0.90000
120382,SAN ANTON~59,69.0000,1,6,1,1,1.02652979,-3.053034,1.10000,0.90000,1.10000,0.90000
120383,SAN ANTON~60,69.0000,1,6,1,1,1.04414153,-3.474457,1.10000,0.90000,1.10000,0.90000
120384,SAN ANTON~63,69.0000,1,6,1,1,1.00965607,-0.966060,1.10000,0.90000,1.10000,0.90000
120385,SAN ANTON~64,69.0000,1,6,1,1,1.01688087,-2.605318,1.10000,0.90000,1.10000,0.90000
120386,SAN ANTON~65,69.0000,1,6,1,1,1.01022065,-0.914723,1.10000,0.90000,1.10000,0.90000
120387,CONVERSE 3 1,69.0000,1,6,1,1,1.01378512,-2.299254,1.10000,0.90000,1.10000,0.90000
120388,CONVERSE 4 1,69.0000,1,6,1,1,1.04270494,-2.361830,1.10000,0.90000,1.10000,0.90000
120389,CONVERSE 5 1,69.0000,1,6,1,1,1.01391733,-0.739858,1.10000,0.90000,1.10000,0.90000
120390,UNIVERSAL ~2,138.0000,1,6,1,1,1.01043439,1.105522,1.10000,0.90000,1.10000,0.90000
120391,UNIVERSAL ~3,69.0000,1,6,1,1,1.00807703,-0.663742,1.10000,0.90000,1.10000,0.90000
120392,CONVERSE 6 1,69.0000,1,6,1,1,1.02538383,-1.695884,1.10000,0.90000,1.10000,0.90000
120393,SAN ANTON~66,69.0000,1,6,1,1,1.01530170,-1.417256,1.10000,0.90000,1.10000,0.90000
120394,UNIVERSAL ~4,69.0000,1,6,1,1,1.01542854,-2.099601,1.10000,0.90000,1.10000,0.90000
120395,CONVERSE 7 1,69.0000,1,6,1,1,1.01503801,-0.093956,1.10000,0.90000,1.10000,0.90000
120396,CONVERSE 8 1,138.0000,1,6,1,1,1.01841581,0.329639,1.10000,0.90000,1.10000,0.90000
120397,CONVERSE 8 2,69.0000,1,6,1,1,1.02008438,-1.849199,1.10000,0.90000,1.10000,0.90000
120398,UNIVERSAL ~5,138.0000,1,6,1,1,1.00941706,0.255995,1.10000,0.90000,1.10000,0.90000
120399,UNIVERSAL ~6,69.0000,1,6,1,1,1.01960766,-1.723283,1.10000,0.90000,1.10000,0.90000
120400,LACKLAND A~8,69.0000,1,6,1,1,1.01795256,-0.344718,1.10000,0.90000,1.10000,0.90000
120401,SAN ANTON~67,138.0000,1,6,1,1,1.03772604,1.891927,1.10000,0.90000,1.10000,0.90000
120402,SAN ANTON~68,69.0000,1,6,1,1,1.02220225,-0.390435,1.10000,0.90000,1.10000,0.90000
120403,LACKLAND A~9,138.0000,1,6,1,1,1.02952147,3.028204,1.10000,0.90000,1.10000,0.90000
120404,LACKLAND ~10,69.0000,1,6,1,1,1.02648842,2.792696,1.10000,0.90000,1.10000,0.90000
120405,SAN ANTON~69,69.0000,1,6,1,1,1.01917243,0.867280,1.10000,0.90000,1.10000,0.90000
120406,LACKLAND ~11,138.0000,1,6,1,1,1.03444624,2.960720,1.10000,0.90000,1.10000,0.90000
120407,LACKLAND ~12,69.0000,1,6,1,1,1.02335966,1.840855,1.10000,0.90000,1.10000,0.90000
120408,LACKLAND ~13,69.0000,1,6,1,1,1.01644349,1.038714,1.10000,0.90000,1.10000,0.90000
120409,SAN ANTON~70,69.0000,1,6,1,1,1.01790297,1.204002,1.10000,0.90000,1.10000,0.90000
120410,ELMENDORF ~2,69.0000,1,6,1,1,1.02137065,2.114761,1.10000,0.90000,1.10000,0.90000
120411,SAN ANTON~71,138.0000,1,6,1,1,1.04066920,1.984129,1.10000,0.90000,1.10000,0.90000
120412,SAN ANTON~72,69.0000,1,6,1,1,1.02372706,0.916228,1.10000,0.90000,1.10000,0.90000
120413,LACKLAND ~14,69.0000,1,6,1,1,1.01616752,0.924123,1.10000,0.90000,1.10000,0.90000
120414,LACKLAND ~15,69.0000,1,6,1,1,1.01896536,1.713965,1.10000,0.90000,1.10000,0.90000
120415,UNIVERSAL ~7,345.0000,1,6,1,1,1.03085685,8.948800,1.10000,0.90000,1.10000,0.90000
120416,UNIVERSAL ~8,138.0000,1,6,1,1,1.01244819,2.648260,1.10000,0.90000,1.10000,0.90000
120417,UNIVERSAL ~9,69.0000,1,6,1,1,1.00658512,-0.747386,1.10000,0.90000,1.10000,0.90000
120418,UNIVERSAL~10,138.0000,1,6,1,1,1.00829184,1.585664,1.10000,0.90000,1.10000,0.90000
120419,UNIVERSAL~11,69.0000,1,6,1,1,1.00596237,-0.905868,1.10000,0.90000,1.10000,0.90000
120420,CIBOLO 1 1  ,69.0000,1,6,1,1,1.00558519,-1.313557,1.10000,0.90000,1.10000,0.90000
120421,CIBOLO 2 1  ,69.0000,1,6,1,1,0.99784362,-1.444594,1.10000,0.90000,1.10000,0.90000
120422,SCHERTZ 1 1 ,69.0000,1,6,1,1,1.00112081,-1.086292,1.10000,0.90000,1.10000,0.90000
120423,UNIVERSAL~12,69.0000,1,6,1,1,1.00366175,-0.982094,1.10000,0.90000,1.10000,0.90000
120424,CIBOLO 3 1  ,69.0000,1,6,1,1,1.00985670,-2.433411,1.10000,0.90000,1.10000,0.90000
120425,CIBOLO 4 1  ,69.0000,1,6,1,1,1.01403201,-2.018285,1.10000,0.90000,1.10000,0.90000
120426,UNIVERSAL~13,69.0000,1,6,1,1,1.00139463,-1.194848,1.10000,0.90000,1.10000,0.90000
120427,CIBOLO 5 1  ,138.0000,1,6,1,1,1.00613391,1.787725,1.10000,0.90000,1.10000,0.90000
120428,CIBOLO 5 2  ,69.0000,1,6,1,1,1.00297344,-0.819961,1.10000,0.90000,1.10000,0.90000
120429,SCHERTZ 2 1 ,69.0000,1,6,1,1,1.00056040,-1.264157,1.10000,0.90000,1.10000,0.90000
120430,CIBOLO 6 1  ,69.0000,1,6,1,1,0.99698925,-1.792285,1.10000,0.90000,1.10000,0.90000
120431,CIBOLO 7 1  ,69.0000,1,6,1,1,0.99716407,-1.482381,1.10000,0.90000,1.10000,0.90000
120432,UNIVERSAL~14,69.0000,1,6,1,1,1.00198162,-1.361614,1.10000,0.90000,1.10000,0.90000
120433,LACKLAND ~17,138.0000,1,6,1,1,1.03434885,2.410350,1.10000,0.90000,1.10000,0.90000
120434,LACKLAND ~18,18.0000,2,6,1,1,1.03999996,3.061576,1.10000,0.90000,1.10000,0.90000
120435,LACKLAND ~19,13.8000,1,6,1,1,1.03434885,2.410350,1.10000,0.90000,1.10000,0.90000
120436,LACKLAND ~20,24.0000,2,6,1,1,1.03999996,2.947455,1.10000,0.90000,1.10000,0.90000
120437,ADKINS 6 1  ,345.0000,1,6,1,1,1.03999996,12.486676,1.10000,0.90000,1.10000,0.90000
120438,ADKINS 6 2  ,13.8000,2,6,1,1,1.04389548,17.055935,1.10000,0.90000,1.10000,0.90000
120439,ADKINS 6 3  ,18.0000,2,6,1,1,1.04311466,16.842920,1.10000,0.90000,1.10000,0.90000
120440,ELMENDORF ~3,345.0000,1,6,1,1,1.03999996,11.792743,1.10000,0.90000,1.10000,0.90000
120441,ELMENDORF ~4,138.0000,1,6,1,1,1.03182614,6.595522,1.10000,0.90000,1.10000,0.90000
120442,ELMENDORF ~5,22.0000,2,6,1,1,1.03999996,12.501468,1.10000,0.90000,1.10000,0.90000
120443,ELMENDORF ~6,24.0000,2,6,1,1,1.03999996,13.456617,1.10000,0.90000,1.10000,0.90000
120444,ELMENDORF ~7,18.0000,2,6,1,1,1.03201270,15.117405,1.10000,0.90000,1.10000,0.90000
120445,ELMENDORF ~8,13.8000,2,6,1,1,1.03999996,13.518170,1.10000,0.90000,1.10000,0.90000
120446,ELMENDORF ~9,13.8000,2,6,1,1,1.03325212,13.237059,1.10000,0.90000,1.10000,0.90000
120447,PEARSALL 6 1,345.0000,1,4,1,1,1.03986454,13.580398,1.10000,0.90000,1.10000,0.90000
120448,PEARSALL 6 2,138.0000,1,4,1,1,1.04160261,12.179294,1.10000,0.90000,1.10000,0.90000
120449,PEARSALL 6 3,13.8000,2,4,1,1,1.03999996,14.075951,1.10000,0.90000,1.10000,0.90000
120450,PEARSALL 6 4,13.8000,2,4,1,1,1.03999996,12.474570,1.10000,0.90000,1.10000,0.90000
120451,PEARSALL 6 5,20.0000,2,4,1,1,1.03999996,13.711714,1.10000,0.90000,1.10000,0.90000
120452,PEARSALL 6 6,18.0000,2,4,1,1,1.03999996,13.776146,1.10000,0.90000,1.10000,0.90000
120453,PEARSALL 6 7,22.0000,2,4,1,1,1.03999996,13.746277,1.10000,0.90000,1.10000,0.90000
120454,PEARSALL 6 8,13.8000,2,4,1,1,1.04037249,12.410724,1.10000,0.90000,1.10000,0.90000
120455,PEARSALL 6 9,22.0000,2,4,1,1,1.03999996,13.865517,1.10000,0.90000,1.10000,0.90000
120456,PEARSALL 6~1,13.8000,2,4,1,1,1.04035628,12.366957,1.10000,0.90000,1.10000,0.90000
120457,PEARSALL 6~2,13.8000,2,4,1,1,1.03999996,13.824721,1.10000,0.90000,1.10000,0.90000
120458,PEARSALL 6~3,13.8000,2,4,1,1,1.03999996,12.480798,1.10000,0.90000,1.10000,0.90000
120459,PEARSALL 6~4,18.0000,2,4,1,1,1.04024649,12.354086,1.10000,0.90000,1.10000,0.90000
120460,PEARSALL 6~5,13.8000,2,4,1,1,1.03999996,13.857204,1.10000,0.90000,1.10000,0.90000
120461,PEARSALL 6~6,18.0000,2,4,1,1,1.04065478,12.275941,1.10000,0.90000,1.10000,0.90000
120462,ADKINS 7 1  ,345.0000,1,6,1,1,1.03999197,12.589114,1.10000,0.90000,1.10000,0.90000
