BusNum,ID,Pg,Qg,Qmin,Qmax,Vset,Status,Pmax,Pmin,Other1,Other2,Other3,Other4,Other5,Other6,Other7,Other8,Other9,Other10,Other11,Other12,Other13,Other14,Other15,Other16,Other17
111358,1 ,56.630,8.170,38.170,-19.953,1.04000,0,90.000,0.00000,0.19460,0.00000,0.00000,1.00000,1,100.0,75.000,32.860,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111360,1 ,90.050,61.083,86.220,-56.218,1.03500,111359,203.280,0.00000,0.16320,0.00000,0.00000,1.00000,1,100.0,169.400,36.350,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111361,1 ,43.130,9.963,25.450,-16.434,1.04000,0,60.000,0.00000,0.12600,0.00000,0.00000,1.00000,1,100.0,50.000,22.870,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111364,1 ,84.540,-0.116,49.880,-32.769,1.04000,0,117.600,0.00000,0.14540,0.00000,0.00000,1.00000,1,100.0,98.000,44.230,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111365,1 ,84.540,-0.051,49.880,-24.967,1.04000,0,117.600,0.00000,0.23540,0.00000,0.00000,1.00000,1,100.0,98.000,33.190,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111366,1 ,62.110,-0.026,36.650,-24.547,1.04000,0,86.400,0.00000,0.13840,0.00000,0.00000,1.00000,1,100.0,72.000,8.330,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111367,1 ,62.110,-0.067,36.650,-22.870,1.04000,0,86.400,0.00000,0.23470,0.00000,0.00000,1.00000,1,100.0,72.000,25.740,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111368,1 ,62.110,-0.030,36.650,-18.193,1.04000,0,86.400,0.00000,0.20010,0.00000,0.00000,1.00000,1,100.0,72.000,13.500,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111369,1 ,32.950,-0.086,36.650,-20.125,1.04000,0,86.400,0.00000,0.35940,0.00000,0.00000,1.00000,1,100.0,72.000,10.130,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111372,1 ,148.370,85.648,87.550,-59.489,1.04000,111370,206.400,0.00000,0.18140,0.00000,0.00000,1.00000,1,100.0,172.000,74.410,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111373,1 ,142.330,-0.245,83.990,-46.183,1.04000,0,198.000,0.00000,0.15070,0.00000,0.00000,1.00000,1,100.0,165.000,22.410,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111374,1 ,119.100,-0.893,83.990,-56.581,1.04000,0,198.000,0.00000,0.16760,0.00000,0.00000,1.00000,1,100.0,165.000,66.800,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111376,1 ,0.000,0.000,6.260,-4.301,1.04000,0,14.760,0.00000,0.41070,0.00000,0.00000,1.00000,0,100.0,12.300,2.280,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111378,1 ,41.410,24.430,24.430,-15.322,1.04000,0,57.600,0.00000,0.13780,0.00000,0.00000,1.00000,1,100.0,48.000,6.910,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111382,1 ,63.830,37.670,37.670,-25.099,1.04000,0,88.800,0.00000,0.19960,0.00000,0.00000,1.00000,1,100.0,74.000,12.810,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111384,1 ,0.000,0.000,6.810,-4.775,1.04000,0,16.800,0.00000,1.00000,0.00000,0.00000,1.00000,0,100.0,14.000,4.910,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111386,1 ,54.820,35.630,35.630,-18.517,1.04000,0,84.000,0.00000,0.21060,0.00000,0.00000,1.00000,1,100.0,70.000,32.630,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111390,1 ,407.590,14.180,240.500,-150.936,1.04000,111389,567.000,0.00000,0.13100,0.00000,0.00000,1.00000,1,100.0,472.500,220.950,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111391,1 ,156.620,14.181,168.940,-87.164,1.04000,111389,398.280,0.00000,0.40460,0.00000,0.00000,1.00000,1,100.0,331.900,51.410,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111392,1 ,289.240,14.181,170.670,-111.167,1.04000,111389,402.360,0.00000,0.16040,0.00000,0.00000,1.00000,1,100.0,335.300,156.210,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111395,1 ,24.400,4.249,27.490,-14.833,1.04000,0,64.800,0.00000,0.12670,0.00000,0.00000,1.00000,1,100.0,54.000,7.280,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111396,1 ,46.580,6.882,27.490,-17.419,1.04000,0,64.800,0.00000,0.12220,0.00000,0.00000,1.00000,1,100.0,54.000,10.180,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111397,1 ,46.580,6.602,27.490,-13.902,1.04000,0,64.800,0.00000,0.23750,0.00000,0.00000,1.00000,1,100.0,54.000,19.570,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111398,1 ,46.580,3.900,27.490,-16.973,1.04000,0,64.800,0.00000,0.12100,0.00000,0.00000,1.00000,1,100.0,54.000,24.340,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111399,1 ,32.110,8.859,27.490,-14.326,1.04000,0,64.800,0.00000,0.17880,0.00000,0.00000,1.00000,1,100.0,54.000,14.990,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111400,1 ,46.580,8.368,27.490,-15.985,1.04000,0,64.800,0.00000,0.13300,0.00000,0.00000,1.00000,1,100.0,54.000,18.360,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111402,1 ,38.820,22.900,22.900,-14.149,1.04000,0,54.000,0.00000,0.17210,0.00000,0.00000,1.00000,1,100.0,45.000,13.770,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111402,2 ,38.820,22.900,22.900,-13.822,1.04000,0,54.000,0.00000,0.18240,0.00000,0.00000,1.00000,1,100.0,45.000,10.040,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111404,1 ,100.930,49.090,59.550,-31.467,1.02000,111403,140.400,0.00000,0.17590,0.00000,0.00000,1.00000,1,100.0,117.000,41.900,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111408,1 ,0.000,0.000,3.250,-2.790,1.04000,0,12.000,0.00000,1.00000,0.00000,0.00000,1.00000,0,100.0,10.000,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111410,1 ,0.000,0.000,4.490,-2.980,1.04000,0,12.000,0.00000,1.00000,0.00000,0.00000,1.00000,0,100.0,10.000,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
111412,1 ,0.000,0.000,3.760,-2.900,1.04000,0,12.000,0.00000,1.00000,0.00000,0.00000,1.00000,0,100.0,10.000,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120434,1 ,19.180,9.192,23.410,-12.553,1.04000,0,55.200,0.00000,0.14600,0.00000,0.00000,1.00000,1,100.0,46.000,4.600,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120434,2 ,21.920,9.192,23.410,-14.081,1.04000,0,55.200,0.00000,0.39150,0.00000,0.00000,1.00000,1,100.0,46.000,7.340,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120435,1 ,0.000,0.000,23.410,-12.340,1.04000,0,55.200,0.00000,0.10110,0.00000,0.00000,1.00000,0,100.0,46.000,9.750,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120436,1 ,39.680,21.691,23.410,-12.464,1.04000,0,55.200,0.00000,0.34360,0.00000,0.00000,1.00000,1,100.0,46.000,7.550,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120438,1 ,317.640,22.215,213.780,-117.092,1.04000,120437,504.000,0.00000,0.24240,0.00000,0.00000,1.00000,1,100.0,420.000,184.510,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120439,1 ,353.680,22.215,208.690,-111.761,1.04000,120437,492.000,0.00000,0.30930,0.00000,0.00000,1.00000,1,100.0,410.000,112.960,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120442,1 ,27.360,-0.350,24.430,-12.724,1.04000,0,57.600,0.00000,0.12180,0.00000,0.00000,1.00000,1,100.0,48.000,12.140,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120442,2 ,29.110,-0.350,24.430,-13.247,1.04000,0,57.600,0.00000,0.11260,0.00000,0.00000,1.00000,1,100.0,48.000,13.890,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120443,1 ,41.410,-0.164,24.430,-13.118,1.04000,0,57.600,0.00000,0.15190,0.00000,0.00000,1.00000,1,100.0,48.000,17.180,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120443,2 ,40.540,-0.164,23.920,-14.972,1.04000,0,56.400,0.00000,0.15700,0.00000,0.00000,1.00000,1,100.0,47.000,17.960,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120444,1 ,258.860,-30.918,209.710,-105.729,1.04000,120440,494.400,0.00000,0.19500,0.00000,0.00000,1.00000,1,100.0,412.000,57.330,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120445,1 ,156.570,-0.277,117.070,-74.419,1.04000,0,276.000,0.00000,0.14650,0.00000,0.00000,1.00000,1,100.0,230.000,83.660,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120446,1 ,117.600,-30.918,110.450,-55.776,1.04000,120440,260.400,0.00000,0.35000,0.00000,0.00000,1.00000,1,100.0,217.000,48.810,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120449,1 ,7.250,0.028,4.280,-2.889,1.04000,0,10.080,0.00000,0.35820,0.00000,0.00000,1.00000,1,100.0,8.400,2.730,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120449,2 ,6.640,0.028,4.280,-2.858,1.04000,0,10.080,0.00000,0.13680,0.00000,0.00000,1.00000,1,100.0,8.400,3.980,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120450,1 ,6.290,-2.263,4.280,-2.646,1.04000,0,10.080,0.00000,0.11460,0.00000,0.00000,1.00000,1,100.0,8.400,3.630,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120450,2 ,7.250,-2.263,4.280,-2.578,1.04000,0,10.080,0.00000,0.25910,0.00000,0.00000,1.00000,1,100.0,8.400,4.140,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120451,1 ,0.000,0.000,4.280,-2.184,1.04000,0,10.080,0.00000,0.29530,0.00000,0.00000,1.00000,0,100.0,8.400,3.440,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120451,2 ,7.250,0.297,4.280,-2.878,1.04000,0,10.080,0.00000,0.14670,0.00000,0.00000,1.00000,1,100.0,8.400,1.320,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120452,1 ,7.250,0.145,4.280,-2.722,1.04000,0,10.080,0.00000,0.13690,0.00000,0.00000,1.00000,1,100.0,8.400,2.600,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120452,2 ,0.000,0.000,4.280,-2.860,1.04000,0,10.080,0.00000,0.23860,0.00000,0.00000,1.00000,0,100.0,8.400,2.890,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120453,1 ,7.250,0.227,4.280,-2.314,1.04000,0,10.080,0.00000,0.24360,0.00000,0.00000,1.00000,1,100.0,8.400,3.040,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120454,1 ,7.250,-2.261,4.280,-2.261,1.04000,0,10.080,0.00000,0.21530,0.00000,0.00000,1.00000,1,100.0,8.400,2.480,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120454,2 ,7.250,-2.473,4.280,-2.473,1.04000,0,10.080,0.00000,0.26630,0.00000,0.00000,1.00000,1,100.0,8.400,1.260,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120455,1 ,4.850,0.088,4.280,-2.568,1.04000,0,10.080,0.00000,0.17410,0.00000,0.00000,1.00000,1,100.0,8.400,2.190,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120455,2 ,7.250,0.088,4.280,-2.704,1.04000,0,10.080,0.00000,0.11100,0.00000,0.00000,1.00000,1,100.0,8.400,4.130,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120456,1 ,7.250,-2.879,4.280,-2.879,1.04000,0,10.080,0.00000,0.14820,0.00000,0.00000,1.00000,1,100.0,8.400,1.470,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120456,2 ,6.020,-2.448,4.280,-2.448,1.04000,0,10.080,0.00000,0.12860,0.00000,0.00000,1.00000,1,100.0,8.400,3.360,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120457,1 ,7.250,0.123,4.280,-2.104,1.04000,0,10.080,0.00000,0.18590,0.00000,0.00000,1.00000,1,100.0,8.400,1.350,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120457,2 ,7.250,0.123,4.280,-2.314,1.04000,0,10.080,0.00000,0.25420,0.00000,0.00000,1.00000,1,100.0,8.400,2.040,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120458,1 ,7.250,-1.863,4.280,-2.405,1.04000,0,10.080,0.00000,0.11640,0.00000,0.00000,1.00000,1,100.0,8.400,3.460,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120458,2 ,4.000,-1.863,4.280,-2.839,1.04000,0,10.080,0.00000,0.12940,0.00000,0.00000,1.00000,1,100.0,8.400,1.340,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120459,1 ,4.370,-2.320,4.280,-2.320,1.04000,0,10.080,0.00000,0.10660,0.00000,0.00000,1.00000,1,100.0,8.400,1.710,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120459,2 ,5.940,-2.523,4.280,-2.523,1.04000,0,10.080,0.00000,0.10280,0.00000,0.00000,1.00000,1,100.0,8.400,3.280,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120460,1 ,6.780,0.054,4.280,-2.850,1.04000,0,10.080,0.00000,0.18900,0.00000,0.00000,1.00000,1,100.0,8.400,4.120,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120460,2 ,5.390,0.054,4.280,-2.131,1.04000,0,10.080,0.00000,0.10440,0.00000,0.00000,1.00000,1,100.0,8.400,2.730,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120461,1 ,3.680,-2.157,4.280,-2.157,1.04000,0,10.080,0.00000,0.10790,0.00000,0.00000,1.00000,1,100.0,8.400,1.020,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120463,1 ,362.300,22.215,195.720,-105.542,1.04000,120462,504.000,0.00000,0.27240,0.00000,0.00000,1.00000,1,100.0,420.000,108.510,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120464,1 ,0.000,0.000,195.720,-110.867,1.04000,120462,504.000,0.00000,0.13880,0.00000,0.00000,1.00000,0,100.0,420.000,201.970,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120467,1 ,337.290,-63.479,182.210,-111.753,1.04200,120466,469.200,0.00000,0.15940,0.00000,0.00000,1.00000,1,100.0,391.000,136.060,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120469,1 ,677.160,-9.122,365.810,-198.801,1.04000,120468,942.000,0.00000,0.14490,0.00000,0.00000,1.00000,1,100.0,785.000,205.150,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120470,1 ,483.070,-9.122,260.960,-179.174,1.04000,120468,672.000,0.00000,0.27550,0.00000,0.00000,1.00000,1,100.0,560.000,237.110,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120472,1 ,163.900,-1.928,96.710,-57.495,1.04000,0,228.000,0.00000,0.16750,0.00000,0.00000,1.00000,1,100.0,190.000,83.800,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120473,1 ,135.980,-30.918,83.480,-51.260,1.04000,120471,196.800,0.00000,0.11020,0.00000,0.00000,1.00000,1,100.0,164.000,30.660,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120474,1 ,141.470,-1.770,83.480,-46.845,1.04000,0,196.800,0.00000,0.27090,0.00000,0.00000,1.00000,1,100.0,164.000,75.590,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120490,1 ,11.650,6.240,6.240,-4.600,1.04000,0,16.200,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,13.500,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120493,1 ,86.090,-28.314,46.150,-34.840,1.04000,0,119.760,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,99.800,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,1
120498,1 ,8.540,3.330,3.330,-2.480,1.04000,0,11.880,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,9.900,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120500,1 ,8.540,3.500,3.500,-3.240,1.04000,0,11.880,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,9.900,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120503,2 ,35.110,16.834,17.100,-10.340,1.04000,0,48.840,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,40.700,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120507,1 ,34.160,-11.436,18.040,-11.730,1.04000,0,47.520,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,39.600,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120512,1 ,86.260,-10.103,37.780,-25.810,1.04000,0,120.000,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,100.000,0.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
120524,1 ,4.560,3.370,3.370,-3.094,1.04000,0,12.000,0.00000,1.00000,0.00000,0.00000,1.00000,1,100.0,10.000,1.390,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130351,1 ,448.840,2.459,289.110,-145.643,1.03100,130350,681.600,0.00000,0.24610,0.00000,0.00000,1.00000,1,100.0,568.000,61.950,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130352,1 ,58.120,22.047,60.060,-30.442,1.04000,0,141.600,0.00000,0.10470,0.00000,0.00000,1.00000,1,100.0,118.000,20.720,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130353,1 ,105.240,27.490,62.100,-34.943,1.04000,0,146.400,0.00000,0.20070,0.00000,0.00000,1.00000,1,100.0,122.000,26.640,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130355,1 ,0.000,0.000,124.760,-79.749,1.04000,130354,294.120,0.00000,0.27410,0.00000,0.00000,1.00000,0,100.0,245.100,39.100,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130356,1 ,98.680,8.922,58.230,-34.171,1.04000,0,137.280,0.00000,0.12990,0.00000,0.00000,1.00000,1,100.0,114.400,52.690,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130359,1 ,312.980,-39.244,207.670,-122.733,1.04000,130357,489.600,0.00000,0.29700,0.00000,0.00000,1.00000,1,100.0,408.000,183.650,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130360,1 ,351.950,-39.244,207.670,-115.161,1.04000,130357,489.600,0.00000,0.25490,0.00000,0.00000,1.00000,1,100.0,408.000,101.430,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130361,1 ,77.690,-0.594,85.000,-51.806,1.04000,0,200.400,0.00000,0.12570,0.00000,0.00000,1.00000,1,100.0,167.000,24.750,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130362,1 ,137.160,0.171,80.930,-41.237,1.04000,0,190.800,0.00000,0.32800,0.00000,0.00000,1.00000,1,100.0,159.000,52.330,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130363,1 ,137.160,-1.185,80.930,-49.809,1.04000,0,190.800,0.00000,0.14660,0.00000,0.00000,1.00000,1,100.0,159.000,45.960,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130364,1 ,125.690,-0.437,85.000,-52.723,1.04000,0,200.400,0.00000,0.11710,0.00000,0.00000,1.00000,1,100.0,167.000,72.750,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130365,1 ,137.160,-0.455,80.930,-40.361,1.04000,0,190.800,0.00000,0.24220,0.00000,0.00000,1.00000,1,100.0,159.000,47.330,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
130366,1 ,119.470,-39.244,80.930,-43.592,1.04000,130357,190.800,0.00000,0.19970,0.00000,0.00000,1.00000,1,100.0,159.000,69.070,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140304,1 ,44.860,-0.484,26.470,-16.144,1.04000,0,62.400,0.00000,0.22880,0.00000,0.00000,1.00000,1,100.0,52.000,15.030,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140305,1 ,39.130,-0.281,26.470,-13.528,1.04000,0,62.400,0.00000,0.19720,0.00000,0.00000,1.00000,1,100.0,52.000,22.650,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140306,1 ,31.960,-0.379,26.470,-16.677,1.04000,0,62.400,0.00000,0.16370,0.00000,0.00000,1.00000,1,100.0,52.000,15.480,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140307,1 ,44.860,-0.403,26.470,-15.011,1.04000,0,62.400,0.00000,0.25470,0.00000,0.00000,1.00000,1,100.0,52.000,22.590,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140308,1 ,230.880,-78.736,205.640,-101.290,1.04000,140303,484.800,0.00000,0.17450,0.00000,0.00000,1.00000,1,100.0,404.000,102.820,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140309,1 ,181.470,-78.736,162.880,-94.975,1.04000,140303,384.000,0.00000,0.35280,0.00000,0.00000,1.00000,1,100.0,320.000,80.030,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140311,1 ,7.070,3.150,3.150,-2.622,1.04000,0,9.840,0.00000,0.18370,0.00000,0.00000,1.00000,1,100.0,8.200,3.960,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140311,2 ,7.590,3.380,3.380,-2.343,1.04000,0,10.560,0.00000,0.19550,0.00000,0.00000,1.00000,1,100.0,8.800,2.520,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140313,1 ,23.290,4.574,10.370,-9.029,1.04000,0,32.400,0.00000,0.33340,0.00000,0.00000,1.00000,1,100.0,27.000,5.000,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140314,1 ,23.290,4.574,10.370,-8.509,1.04000,0,32.400,0.00000,0.49040,0.00000,0.00000,1.00000,1,100.0,27.000,3.610,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140320,1 ,17.080,1.440,7.600,-6.233,1.04000,0,23.760,0.00000,0.18910,0.00000,0.00000,1.00000,1,100.0,19.800,3.250,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140321,1 ,17.080,1.440,7.600,-5.863,1.04000,0,23.760,0.00000,0.53940,0.00000,0.00000,1.00000,1,100.0,19.800,9.120,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140327,1 ,31.050,4.169,13.820,-12.064,1.04000,0,43.200,0.00000,0.23580,0.00000,0.00000,1.00000,1,100.0,36.000,10.710,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140328,1 ,31.050,2.250,13.820,-11.607,1.04000,0,43.200,0.00000,0.29180,0.00000,0.00000,1.00000,1,100.0,36.000,6.420,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140328,2 ,31.050,2.250,13.820,-11.080,1.04000,0,43.200,0.00000,0.18610,0.00000,0.00000,1.00000,1,100.0,36.000,13.500,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140331,1 ,0.000,0.000,170.520,-97.978,1.03900,140329,402.000,0.00000,0.10280,0.00000,0.00000,1.00000,0,100.0,335.000,141.540,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140332,1 ,117.320,3.226,69.220,-34.674,1.04000,0,163.200,0.00000,0.11850,0.00000,0.00000,1.00000,1,100.0,136.000,66.980,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140333,1 ,117.320,3.098,69.220,-37.065,1.04000,0,163.200,0.00000,0.30890,0.00000,0.00000,1.00000,1,100.0,136.000,17.250,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140335,1 ,155.270,11.844,91.620,-61.191,1.04000,0,216.000,0.00000,0.18400,0.00000,0.00000,1.00000,1,100.0,180.000,25.920,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140336,1 ,107.270,-26.701,85.510,-46.501,1.03800,140334,201.600,0.00000,0.20220,0.00000,0.00000,1.00000,1,100.0,168.000,54.020,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140337,1 ,71.330,-26.701,85.510,-46.270,1.03800,140334,201.600,0.00000,0.11920,0.00000,0.00000,1.00000,1,100.0,168.000,18.080,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140339,1 ,138.880,-1.929,81.950,-53.879,1.04000,0,193.200,0.00000,0.25610,0.00000,0.00000,1.00000,1,100.0,161.000,72.340,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140340,1 ,130.260,-2.723,76.860,-46.424,1.04000,0,181.200,0.00000,0.23270,0.00000,0.00000,1.00000,1,100.0,151.000,54.560,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140341,1 ,40.800,-0.658,24.080,-11.858,1.04000,0,56.760,0.00000,0.33510,0.00000,0.00000,1.00000,1,100.0,47.300,14.720,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140341,2 ,40.800,-0.658,24.080,-15.477,1.04000,0,56.760,0.00000,0.29760,0.00000,0.00000,1.00000,1,100.0,47.300,20.330,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140342,1 ,40.800,-0.913,24.080,-12.644,1.04000,0,56.760,0.00000,0.14250,0.00000,0.00000,1.00000,1,100.0,47.300,6.400,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140342,2 ,40.800,-0.913,24.080,-15.137,1.04000,0,56.760,0.00000,0.17670,0.00000,0.00000,1.00000,1,100.0,47.300,8.210,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140343,1 ,40.800,-1.617,24.080,-14.360,1.04000,0,56.760,0.00000,0.18240,0.00000,0.00000,1.00000,1,100.0,47.300,21.590,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140343,2 ,23.290,-1.617,24.080,-13.536,1.04000,0,56.760,0.00000,0.15720,0.00000,0.00000,1.00000,1,100.0,47.300,8.300,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140350,1 ,30.010,23.670,23.670,-12.326,1.04000,0,55.800,0.00000,0.18170,0.00000,0.00000,1.00000,1,100.0,46.500,15.270,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140350,2 ,28.470,16.800,16.800,-11.450,1.04000,0,39.600,0.00000,0.11110,0.00000,0.00000,1.00000,1,100.0,33.000,5.050,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140351,1 ,23.810,14.050,14.050,-7.542,1.04000,0,33.120,0.00000,0.21330,0.00000,0.00000,1.00000,1,100.0,27.600,11.360,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140351,2 ,12.420,13.280,13.280,-8.943,1.04000,0,31.320,0.00000,0.20310,0.00000,0.00000,1.00000,1,100.0,26.100,4.150,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
140357,1 ,148.370,-16.696,87.550,-50.961,1.03900,140353,206.400,0.00000,0.10970,0.00000,0.00000,1.00000,1,100.0,172.000,84.980,1,1.0000,0,1.0000,0,1.0000,0,1.0000,0
